Gene stable ID	Zea mays gene stable ID	% identity	Zea mays % identity	Orthology confidence [0 low, 1 high]
OS10G0437700	Zm00001d014149	30.6748	23.8095	1
OS10G0437700	Zm00001d032893	44.1718	34.1232	1
OS10G0437900	Zm00001d014146	58.4699	53.5	1
OS10G0438300	Zm00001d014145	47.6082	41.3043	1
OS10G0438500	Zm00001d014141	74.4275	73.5849	1
OS10G0438500	Zm00001d032889	75.5725	74.4361	1
OS10G0438600	Zm00001d032888	78.771	77.2603	1
OS10G0438700	Zm00001d014140	58.3333	65.1163	1
OS10G0438800	Zm00001d014139	55.6391	53.6232	1
OS10G0438800	Zm00001d032887	54.8872	59.3496	1
OS10G0439100	Zm00001d032882	63.9216	63.4241	1
OS10G0439100	Zm00001d032883	61.9608	53.9249	1
OS10G0439100	Zm00001d032884	62.3529	64.1129	1
OS10G0439100	Zm00001d032885	54.5098	65.8768	1
OS10G0439100	Zm00001d032886	65.4902	66.2698	1
OS10G0439200	Zm00001d032881	68.9796	65.251	1
OS10G0439600	Zm00001d014138	71.3864	44.1606	1
OS10G0439600	Zm00001d032875	80.826	51.0242	1
OS10G0439800	Zm00001d014121	57.8244	59.5285	1
OS10G0439800	Zm00001d014134	56.8702	59.0099	1
OS10G0439800	Zm00001d014136	57.6336	59.6838	1
OS10G0439924	Zm00001d014121	55.8767	56.9745	1
OS10G0439924	Zm00001d014134	55.2987	56.8317	1
OS10G0439924	Zm00001d014136	56.4547	57.9051	1
OS10G0440100	Zm00001d014132	35.8382	57.6744	1
OS10G0441900	Zm00001d032870	79.4501	79.7965	1
OS10G0442000	Zm00001d032868	71.8529	74.0525	1
OS10G0442000	Zm00001d032869	73.6917	76.2811	1
OS10G0442100	Zm00001d032867	69.9013	63.6228	1
OS10G0442400	Zm00001d014126	69.4165	69.8381	1
OS10G0442400	Zm00001d032866	72.837	73.5772	1
OS10G0442600	Zm00001d014124	93.3333	22.4414	1
OS10G0442600	Zm00001d017743	48.2051	37.6	1
OS10G0442600	Zm00001d032117	23.0769	14.0625	1
OS10G0442600	Zm00001d032859	93.8462	22.5926	1
OS10G0442600	Zm00001d050995	48.2051	50	1
OS10G0442700	Zm00001d027611	80.5274	79.2415	1
OS10G0442800	Zm00001d032857	78.5249	71.1198	1
OS10G0442950	Zm00001d032855	71.2079	57.4179	1
OS10G0443000	Zm00001d028889	73.0159	40.9496	1
OS10G0443000	Zm00001d047638	71.9577	40.3561	1
OS10G0443100	Zm00001d028889	60.3659	29.3769	1
OS10G0443100	Zm00001d047638	62.1951	30.2671	1
OS10G0443200	Zm00001d014122	77.2109	78.0069	1
OS10G0443800	Zm00001d014117	28.3154	38.5366	1
OS10G0444100	Zm00001d014117	29.927	40	1
OS10G0444400	Zm00001d032852	84.8485	86.4494	1
OS10G0444500	Zm00001d020870	75.6672	76.1453	1
OS10G0444700	Zm00001d014116	73.7523	86.551	1
OS10G0444700	Zm00001d032850	87.2458	87.2458	1
OS10G0445400	Zm00001d005195	43.4959	33.4375	1
OS10G0445400	Zm00001d024560	45.5285	35.2201	1
OS10G0445400	Zm00001d032849	69.5122	68.6747	1
OS10G0445600	Zm00001d001812	68.6567	69.5464	1
OS10G0445900	Zm00001d032838	28.2353	14.4578	1
OS10G0446100	Zm00001d014110	24.7113	31.1047	1
OS10G0446100	Zm00001d032836	39.7229	44.3299	1
OS10G0446100	Zm00001d032837	42.0323	47.1503	1
OS10G0446200	Zm00001d014109	80.355	79.5082	1
OS10G0446800	Zm00001d002130	37.7622	17.1429	1
OS10G0447100	Zm00001d014108	94.4444	68.6869	1
OS10G0447100	Zm00001d032830	94.4444	55.9671	1
OS10G0447100	Zm00001d032831	93.75	61.9266	1
OS10G0447900	Zm00001d014102	80.776	83.2727	1
OS10G0447900	Zm00001d032828	82.5397	81.5331	1
OS10G0452800	Zm00001d043669	81.0127	81.8414	1
OS10G0456400	Zm00001d032819	81.5336	81.7896	1
OS10G0456500	Zm00001d021367	13.7278	56.0386	1
OS10G0456500	Zm00001d031055	15.1479	79.5031	1
OS10G0456500	Zm00001d032815	82.4852	82.7791	1
OS10G0456500	Zm00001d033947	10.0592	75.8929	1
OS10G0456500	Zm00001d044569	16.4497	77.6536	1
OS10G0456500	Zm00001d047936	16.4497	77.6536	1
OS10G0456600	Zm00001d014097	86.9369	78.1376	1
OS10G0456600	Zm00001d032811	88.2883	79.3522	1
OS10G0456800	Zm00001d032810	79.6992	70.4319	1
OS10G0456900	Zm00001d038475	71.1397	7.34764	1
OS10G0456950	Zm00001d038475	69.3498	4.2529	1
OS10G0457000	Zm00001d014094	89.8592	89.3557	1
OS10G0457000	Zm00001d032807	90.4225	89.415	1
OS10G0457200	Zm00001d032806	54.9342	77.3148	1
OS10G0457400	Zm00001d032805	41.8803	44.2771	1
OS10G0457500	Zm00001d004080	34.6341	73.1959	1
OS10G0457500	Zm00001d006047	59.5122	64.2105	1
OS10G0457500	Zm00001d025743	20	87.234	1
OS10G0457500	Zm00001d032804	84.3902	86.0696	1
OS10G0457500	Zm00001d045356	65.8537	66.5025	1
OS10G0457500	Zm00001d050084	73.6585	62.3967	1
OS10G0457500	Zm00001d050533	42.9268	73.9496	1
OS10G0457600	Zm00001d014093	89.5879	89.5879	1
OS10G0457700	Zm00001d032801	77.1039	68.531	1
OS10G0458700	Zm00001d032798	69.6594	77.0548	1
OS10G0459300	Zm00001d032795	51.1022	52.686	1
OS10G0459300	Zm00001d032797	53.9078	52.4366	1
OS10G0459600	Zm00001d032794	61.4213	60.3993	1
OS10G0459700	Zm00001d032794	59.8387	61.7304	1
OS10G0460733	Zm00001d047076	81.8182	61.2091	1
OS10G0460800	Zm00001d002991	34.3137	17.5879	1
OS10G0460800	Zm00001d007389	32.8431	38.0682	1
OS10G0460800	Zm00001d020449	32.3529	32.5123	1
OS10G0460800	Zm00001d033889	32.8431	30.5936	1
OS10G0460800	Zm00001d036143	32.3529	28.9474	1
OS10G0460800	Zm00001d037285	33.3333	31.0502	1
OS10G0460800	Zm00001d047088	23.0392	61.8421	1
OS10G0460800	Zm00001d048842	13.2353	10.8434	1
OS10G0460800	Zm00001d049531	33.8235	27.0588	1
OS10G0460900	Zm00001d021368	54.5932	64.7975	1
OS10G0461100	Zm00001d027422	30.7263	68.1818	1
OS10G0461400	Zm00001d027422	76.1905	33.0578	1
OS10G0462200	Zm00001d047465	35.5769	13.0742	1
OS10G0462800	Zm00001d032790	87.037	23.7074	1
OS10G0462900	Zm00001d014090	96.5157	96.0139	1
OS10G0462900	Zm00001d032789	96.1672	95.8333	1
OS10G0463200	Zm00001d032788	71.5385	68.7192	1
OS10G0463300	Zm00001d014089	76.2136	70.7207	1
OS10G0463400	Zm00001d032784	46.6276	47.181	1
OS10G0463800	Zm00001d032781	80.4945	78.9757	1
OS10G0463900	Zm00001d032777	53.6	44.0789	1
OS10G0464100	Zm00001d014085	85.6037	88.9068	1
OS10G0464300	Zm00001d042011	46.7391	35.9833	1
OS10G0464400	Zm00001d037045	85.3904	51.0542	1
OS10G0464500	Zm00001d014084	30.4527	21.0526	0
OS10G0464500	Zm00001d032750	31.07	24.0446	0
OS10G0464800	Zm00001d007190	27.8188	52.6946	0
OS10G0464800	Zm00001d008553	28.451	54.1082	0
OS10G0465000	Zm00001d032754	66.3866	29.9242	1
OS10G0465700	Zm00001d014083	83.1776	81.8015	1
OS10G0465800	Zm00001d014082	90.5882	46.9512	1
OS10G0465800	Zm00001d027618	92.9412	48.1707	1
OS10G0465800	Zm00001d032760	91.7647	47.561	1
OS10G0465800	Zm00001d048382	95.2941	49.3902	1
OS10G0465950	Zm00001d014081	51.3514	67.8571	1
OS10G0466000	Zm00001d032761	45.4219	44.0767	1
OS10G0466100	Zm00001d014080	72.2222	73.1602	1
OS10G0466200	Zm00001d014079	89.6774	90.2597	1
OS10G0466300	Zm00001d011008	24.4782	79.1411	1
OS10G0466300	Zm00001d014078	85.0095	82.0513	1
OS10G0466300	Zm00001d017109	26.7552	77.4725	1
OS10G0466300	Zm00001d021987	9.48767	86.2069	1
OS10G0466300	Zm00001d032763	89.7533	89.924	1
OS10G0466500	Zm00001d014074	55.2469	41.8224	1
OS10G0466500	Zm00001d032768	55.8642	42.7896	1
OS10G0467200	Zm00001d032773	88.5787	88.5787	1
OS10G0467600	Zm00001d014065	77.6699	74.0741	1
OS10G0467600	Zm00001d032775	76.699	75.2381	1
OS10G0467800	Zm00001d032776	92.1919	88.6878	1
OS10G0467900	Zm00001d032747	36.9725	66.7219	1
OS10G0468301	Zm00001d005040	53.9952	54.7912	0
OS10G0468301	Zm00001d009245	45.7627	54.1547	0
OS10G0468301	Zm00001d052496	46.7312	55.942	0
OS10G0468800	Zm00001d014062	33.3333	18.8406	0
OS10G0468800	Zm00001d051683	0.3663	0.473934	0
OS10G0469000	Zm00001d014062	16.073	38.3023	0
OS10G0469000	Zm00001d051683	7.81929	42.654	0
OS10G0469700	Zm00001d014062	46.9667	49.6894	0
OS10G0469700	Zm00001d051683	18.591	45.0237	0
OS10G0469900	Zm00001d032744	73.8056	75.1678	1
OS10G0470700	Zm00001d014060	80.6557	80.6557	1
OS10G0470700	Zm00001d032740	80.1639	80.6931	1
OS10G0470900	Zm00001d014058	77.8017	74.8963	1
OS10G0470900	Zm00001d032739	78.2328	81.9413	1
OS10G0471000	Zm00001d032737	76.0606	25.0749	1
OS10G0471100	Zm00001d014055	84.058	84.3296	1
OS10G0471300	Zm00001d032736	80.3571	81.3253	1
OS10G0471350	Zm00001d019056	17.0341	85	1
OS10G0471350	Zm00001d032735	87.7756	84.7195	1
OS10G0471350	Zm00001d045376	30.0601	90.9091	1
OS10G0471400	Zm00001d032734	83.6314	83.7466	1
OS10G0471700	Zm00001d014046	62.8866	63.5417	1
OS10G0472400	Zm00001d014043	63.9175	57.764	1
OS10G0472900	Zm00001d032728	86.2366	86.0515	1
OS10G0473400	Zm00001d032725	86.345	78.7453	1
OS10G0473800	Zm00001d008203	40.4959	16.9844	1
OS10G0473800	Zm00001d040539	5.78512	8.80503	1
OS10G0473950	Zm00001d032722	41.1429	25.9928	1
OS10G0475100	Zm00001d032719	64.5786	69.8276	1
OS10G0475400	Zm00001d015906	41.1765	20.5279	1
OS10G0475400	Zm00001d021728	32.9412	18.0064	1
OS10G0475400	Zm00001d026375	25.2941	46.2366	1
OS10G0475900	Zm00001d032718	55.1829	57.6433	1
OS10G0476000	Zm00001d014039	87.4564	88.3803	1
OS10G0476100	Zm00001d032716	89.5833	84.767	1
OS10G0476300	Zm00001d014038	75.1579	71.6867	1
OS10G0476300	Zm00001d032715	79.3684	68.7956	1
OS10G0476400	Zm00001d032710	84.434	71.6	1
OS10G0476500	Zm00001d030516	30.5764	29.9754	1
OS10G0476600	Zm00001d014037	90.9427	85.7143	1
OS10G0476600	Zm00001d032708	91.1275	91.2963	1
OS10G0476700	Zm00001d004270	84.0741	75.4153	1
OS10G0476900	Zm00001d032707	58.6207	67.1821	1
OS10G0477000	Zm00001d032704	85.4202	85.4202	1
OS10G0477100	Zm00001d014036	90.4376	85.3211	1
OS10G0477100	Zm00001d032703	89.7893	90.9688	1
OS10G0477200	Zm00001d014035	66.5236	47.2561	1
OS10G0477800	Zm00001d014033	43.1393	73.5816	1
OS10G0477800	Zm00001d032699	82.2245	80.632	1
OS10G0478000	Zm00001d014032	82.3529	80	1
OS10G0478000	Zm00001d032696	80.8824	77.4648	1
OS10G0478200	Zm00001d014030	85.5422	91.0256	1
OS10G0478200	Zm00001d032695	94.2771	94.2771	1
OS10G0478300	Zm00001d014029	51.8116	51.4389	1
OS10G0478300	Zm00001d032694	52.1739	52.9412	1
OS10G0478400	Zm00001d014021	73.0853	74.8879	1
OS10G0478400	Zm00001d032693	71.7724	74.5455	1
OS10G0479500	Zm00001d014016	94.6078	93.2367	1
OS10G0479600	Zm00001d032687	92.2414	92.2414	1
OS10G0479700	Zm00001d014015	23.5135	87.8788	1
OS10G0479700	Zm00001d032686	82.4324	76.25	1
OS10G0479800	Zm00001d032685	98.3333	15.3846	1
OS10G0479900	Zm00001d014013	73.4957	79.6584	1
OS10G0479900	Zm00001d032683	76.361	78.2673	1
OS10G0480200	Zm00001d032681	82.381	79.3578	1
OS10G0480500	Zm00001d014011	71.4008	70.5769	1
OS10G0480500	Zm00001d032679	73.1517	73.0097	1
OS10G0481000	Zm00001d014007	24.4147	40.7821	1
OS10G0481200	Zm00001d014006	34.4156	33.758	1
OS10G0481200	Zm00001d032672	57.1429	53.012	1
OS10G0481300	Zm00001d027557	62.2549	50	1
OS10G0481300	Zm00001d029696	63.7255	57.7778	1
OS10G0481400	Zm00001d014005	41.1765	32.3077	1
OS10G0481400	Zm00001d032671	39.2157	48.1928	1
OS10G0481450	Zm00001d014003	45.7143	36.7213	1
OS10G0481450	Zm00001d032670	53.8776	28.9474	1
OS10G0481500	Zm00001d014001	89.0722	89.2562	0
OS10G0482900	Zm00001d032669	77.8409	78.9625	1
OS10G0483000	Zm00001d013999	92.6829	92.1212	1
OS10G0483000	Zm00001d032668	93.9024	93.3333	1
OS10G0483100	Zm00001d032666	41.9453	40.3509	1
OS10G0483400	Zm00001d013997	69.6133	35.0975	1
OS10G0483500	Zm00001d032664	77.9886	75.8303	1
OS10G0483900	Zm00001d013993	57.9208	62.9032	1
OS10G0483900	Zm00001d032663	59.901	67.2222	1
OS10G0484300	Zm00001d039548	56.0554	71.3656	1
OS10G0484400	Zm00001d011613	64.3963	62.4625	1
OS10G0484700	Zm00001d013992	78.3981	80.9524	1
OS10G0484800	Zm00001d013991	85.6041	79.0974	1
OS10G0484800	Zm00001d032662	84.8329	84.6154	1
OS10G0484900	Zm00001d013990	39.7196	66.9291	1
OS10G0484900	Zm00001d032661	79.4393	77.6256	1
OS10G0485000	Zm00001d013989	64.4712	63.01	1
OS10G0485100	Zm00001d013985	60.117	43.0126	1
OS10G0485300	Zm00001d013984	69.4635	72.2461	1
OS10G0485300	Zm00001d032659	65.7497	62.5654	1
OS10G0485500	Zm00001d013983	70.9239	72.702	1
OS10G0485500	Zm00001d032656	69.5652	71.3092	1
OS10G0485600	Zm00001d032655	74.8295	76.879	1
OS10G0485800	Zm00001d032654	26.7045	10.5618	1
OS10G0486000	Zm00001d032652	85.2679	86.036	1
OS10G0486100	Zm00001d013979	82.3214	84.7426	0
OS10G0486100	Zm00001d032651	80.1786	83.1481	0
OS10G0486900	Zm00001d012121	70.7627	65.4902	0
OS10G0486900	Zm00001d034423	70.339	66.9355	0
OS10G0487200	Zm00001d013977	30.1653	48.6667	1
OS10G0487200	Zm00001d032650	29.7521	43.9024	1
OS10G0487300	Zm00001d013976	64.1071	62.4348	1
OS10G0487400	Zm00001d013971	73.2432	70.3896	1
OS10G0487400	Zm00001d032646	67.8378	66.9333	1
OS10G0487900	Zm00001d017360	60.1307	21.0526	1
OS10G0487900	Zm00001d051232	60.7843	21.0884	1
OS10G0488100	Zm00001d032649	51.3333	88.5057	1
OS10G0488300	Zm00001d032644	74.6377	74.6377	1
OS10G0488400	Zm00001d032643	47.6471	25.3125	1
OS10G0488800	Zm00001d013967	91.8947	73.1156	1
OS10G0488800	Zm00001d032637	92.1053	73.4677	1
OS10G0488900	Zm00001d013941	54.0984	35.1064	1
OS10G0489000	Zm00001d005286	70.0935	76.5306	1
OS10G0489000	Zm00001d013943	79.4393	79.4393	1
OS10G0489000	Zm00001d015188	79.4393	76.9231	1
OS10G0489000	Zm00001d032636	76.6355	59.854	1
OS10G0489100	Zm00001d032633	86.5823	84.8635	1
OS10G0489200	Zm00001d032632	70.4106	64.1364	1
OS10G0489500	Zm00001d015053	61.8395	54.389	1
OS10G0489500	Zm00001d015054	59.6869	53.8869	1
OS10G0489500	Zm00001d053916	52.2505	60	1
OS10G0489500	Zm00001d053918	32.8767	58.7413	1
OS10G0489800	Zm00001d002058	60.0522	54.7619	1
OS10G0489800	Zm00001d041406	20.8877	72.7273	1
OS10G0489900	Zm00001d002056	60.0349	59.2083	1
OS10G0489900	Zm00001d026393	23.3857	50.9506	1
OS10G0489900	Zm00001d026469	60.9075	62.0996	1
OS10G0489900	Zm00001d032621	57.5916	57.2917	1
OS10G0489900	Zm00001d046390	22.8621	54.3568	1
OS10G0490100	Zm00001d013945	60.5634	65.1515	1
OS10G0490400	Zm00001d002055	40.7895	34.0659	0
OS10G0490400	Zm00001d002057	40.7895	32.4607	0
OS10G0490400	Zm00001d026470	41.4474	32.6425	0
OS10G0490666	Zm00001d013949	60.6481	62.6794	1
OS10G0490800	Zm00001d013955	65.3509	33.7104	0
OS10G0490900	Zm00001d013950	55.4113	56.3877	0
OS10G0490900	Zm00001d032618	64.5022	65.3509	0
OS10G0491000	Zm00001d013955	65.0655	33.7104	0
OS10G0491801	Zm00001d032616	47.619	44.8718	0
OS10G0491900	Zm00001d032617	83.1858	82.4561	1
OS10G0492000	Zm00001d004430	9.61214	59.375	1
OS10G0492101	Zm00001d004430	0	0	1
OS10G0492200	Zm00001d042490	77.8	79.065	1
OS10G0492300	Zm00001d032615	63.9344	26.9497	1
OS10G0492400	Zm00001d032613	66.1491	31.4623	1
OS10G0492600	Zm00001d013956	90.5303	91.2214	1
OS10G0492600	Zm00001d032610	86.3636	85.7143	1
OS10G0492800	Zm00001d013957	82.1918	74.813	1
OS10G0492800	Zm00001d032609	81.0959	74	1
OS10G0492900	Zm00001d032608	64.0138	52.2599	1
OS10G0493600	Zm00001d032605	76.4988	56.9643	1
OS10G0493800	Zm00001d038266	67.1378	60.3175	1
OS10G0493900	Zm00001d032604	90.1841	31.681	1
OS10G0494000	Zm00001d013958	77.044	75.1534	1
OS10G0494000	Zm00001d032603	78.6164	78.125	1
OS10G0494200	Zm00001d033328	75.8782	77.8846	1
OS10G0494300	Zm00001d013960	84.3707	85.9155	0
OS10G0494300	Zm00001d032601	82.296	80.8424	0
OS10G0494500	Zm00001d013962	75.4	75.4	1
OS10G0494500	Zm00001d032600	74.4	73.2283	1
OS10G0494800	Zm00001d032598	63.0857	59.805	1
OS10G0495000	Zm00001d013963	71.1286	66.4216	1
OS10G0495000	Zm00001d032597	71.1286	54.9696	1
OS10G0495100	Zm00001d009733	52.9284	30.6918	0
OS10G0495100	Zm00001d009735	53.5792	25.3854	0
OS10G0495100	Zm00001d018982	42.2994	55.7143	0
OS10G0495200	Zm00001d009733	54.6036	53.7107	0
OS10G0495200	Zm00001d009735	53.9642	43.371	0
OS10G0495200	Zm00001d018982	25.1918	56.2857	0
OS10G0495300	Zm00001d013964	85.504	86.1872	1
OS10G0495300	Zm00001d032591	84.3715	83.4267	1
OS10G0495500	Zm00001d004579	17.4373	58.6667	1
OS10G0495500	Zm00001d008421	15.4557	51.0917	1
OS10G0495500	Zm00001d013940	71.8626	71.8626	1
OS10G0495500	Zm00001d021238	14.3989	45.9916	1
OS10G0495500	Zm00001d021907	9.51123	45.8599	1
OS10G0495500	Zm00001d027754	17.9657	62.3853	1
OS10G0495500	Zm00001d033728	8.19022	55.8559	1
OS10G0495500	Zm00001d053312	15.4557	48.1481	1
OS10G0495600	Zm00001d032587	80.6492	54.8387	1
OS10G0496000	Zm00001d032578	61.9433	61.4458	1
OS10G0497000	Zm00001d013935	53.4386	46.5162	1
OS10G0497000	Zm00001d026450	8.56821	81.7204	1
OS10G0497000	Zm00001d032575	65.9527	63.1749	1
OS10G0497000	Zm00001d036693	10.372	67.6471	1
OS10G0497000	Zm00001d050338	8.34273	79.5699	1
OS10G0497300	Zm00001d009733	55.4156	55.3459	0
OS10G0497300	Zm00001d009735	55.4156	45.221	0
OS10G0497300	Zm00001d018982	24.6851	56	0
OS10G0497366	Zm00001d009733	54.1147	27.2956	0
OS10G0497366	Zm00001d009735	53.3666	21.9938	0
OS10G0497366	Zm00001d018982	37.1571	42.5714	0
OS10G0497500	Zm00001d002048	53.1034	23.0539	1
OS10G0497500	Zm00001d039244	2.06897	15	1
OS10G0497500	Zm00001d039248	51.0345	27.9245	1
OS10G0497500	Zm00001d044804	32.4138	19.1057	1
OS10G0497600	Zm00001d005199	89.7839	81.6071	1
OS10G0497600	Zm00001d039180	90.9627	90.2534	1
OS10G0497800	Zm00001d032573	67.2897	71.5232	1
OS10G0497900	Zm00001d032572	83.5411	74.6102	1
OS10G0498100	Zm00001d013934	36.246	35.5556	1
OS10G0498100	Zm00001d032570	38.5113	37.3041	1
OS10G0498600	Zm00001d023919	88.785	39.749	1
OS10G0498600	Zm00001d041703	88.785	39.501	1
OS10G0498700	Zm00001d032567	85.0115	84.4275	1
OS10G0498800	Zm00001d032566	87.5	12.1475	1
OS10G0498900	Zm00001d032565	78.6145	83.121	1
OS10G0499400	Zm00001d013933	73.4043	55.3476	1
OS10G0499400	Zm00001d032560	75.8865	57.0667	1
OS10G0499500	Zm00001d009733	49.8024	31.6981	0
OS10G0499500	Zm00001d009735	50.3953	26.2076	0
OS10G0499500	Zm00001d018982	36.3636	52.5714	0
OS10G0499600	Zm00001d032552	80.5085	23.4568	0
OS10G0500300	Zm00001d032550	90.9091	90.9091	1
OS10G0500300	Zm00001d032557	90.4959	90.4959	1
OS10G0500400	Zm00001d032548	67.2316	73.4568	1
OS10G0500400	Zm00001d032556	68.3616	74.6914	1
OS10G0500500	Zm00001d028672	54.3796	44.2136	1
OS10G0500500	Zm00001d042233	54.7445	45.045	1
OS10G0500600	Zm00001d032547	79.1667	73.2177	1
OS10G0500600	Zm00001d032555	79.1667	71.8336	1
OS10G0500700	Zm00001d006222	54.3788	53.507	1
OS10G0500700	Zm00001d006437	48.6762	76.3578	1
OS10G0500700	Zm00001d011577	54.5825	54.8057	1
OS10G0500700	Zm00001d013927	88.1874	86.7735	1
OS10G0500700	Zm00001d032546	87.5764	86.1723	1
OS10G0501000	Zm00001d032543	55.6541	48.5493	1
OS10G0501200	Zm00001d032543	46.6454	56.4797	1
OS10G0501300	Zm00001d032543	57.115	56.6731	1
OS10G0501500	Zm00001d032536	67.5595	67.359	1
OS10G0501700	Zm00001d009733	53.5242	30.566	0
OS10G0501700	Zm00001d009735	52.8634	24.666	0
OS10G0501700	Zm00001d018982	28.4141	36.8571	0
OS10G0501900	Zm00001d013919	62.259	62.259	1
OS10G0501900	Zm00001d032535	60.8815	61.9048	1
OS10G0502000	Zm00001d013918	78.3898	82.2222	1
OS10G0502100	Zm00001d022392	48.3146	61.4286	1
OS10G0502100	Zm00001d030748	67.4157	68.9655	1
OS10G0502100	Zm00001d032533	56.1798	58.8235	1
OS10G0502100	Zm00001d033341	38.2022	29.0598	1
OS10G0502400	Zm00001d013915	80.4469	88.7064	1
OS10G0502400	Zm00001d026405	90.1304	91.1488	1
OS10G0502400	Zm00001d032532	91.0615	91.4019	1
OS10G0502600	Zm00001d013914	80.6034	80.6034	1
OS10G0502600	Zm00001d032531	71.5517	40.5868	1
OS10G0502900	Zm00001d032530	69.7819	81.1594	1
OS10G0503200	Zm00001d032529	67.591	62.6003	1
OS10G0503500	Zm00001d013911	86.7742	84.0625	1
OS10G0503700	Zm00001d013910	58.1574	89.1176	1
OS10G0503700	Zm00001d032526	89.2514	92.4453	1
OS10G0504200	Zm00001d032521	83.4783	83.4783	1
OS10G0504600	Zm00001d013908	26.9504	7.6	0
OS10G0504600	Zm00001d032520	28.7234	8.28221	0
OS10G0505700	Zm00001d013907	68.1319	64.5833	1
OS10G0505900	Zm00001d013900	57.3991	44.8336	1
OS10G0505900	Zm00001d013903	45.2915	41.4784	1
OS10G0505900	Zm00001d032519	57.1749	42.7136	1
OS10G0506000	Zm00001d032518	74.9507	75.3968	1
OS10G0506100	Zm00001d032517	77.037	93.6937	1
OS10G0506800	Zm00001d032515	13.4931	61.8497	1
OS10G0506800	Zm00001d032516	55.7377	63.4146	1
OS10G0507150	Zm00001d032510	51.6035	16.194	1
OS10G0507500	Zm00001d032508	72	72.2892	1
OS10G0507600	Zm00001d032507	71.25	63.0996	1
OS10G0507700	Zm00001d032506	36.2319	44.2478	1
OS10G0507800	Zm00001d032505	83.5185	83.5185	1
OS10G0508000	Zm00001d032504	83.3333	46.2046	0
OS10G0508100	Zm00001d013896	77.6596	76.0417	1
OS10G0508100	Zm00001d032503	80.4255	80.4255	1
OS10G0508300	Zm00001d013895	68.0511	67.8344	1
OS10G0508300	Zm00001d032502	69.6486	68.125	1
OS10G0508400	Zm00001d013892	90.7692	90.7692	1
OS10G0508400	Zm00001d032499	37.6923	89.6341	1
OS10G0508400	Zm00001d032500	46.9231	73.7903	1
OS10G0508500	Zm00001d013891	78.2609	36.6197	1
OS10G0508600	Zm00001d032497	52.6042	74.8148	1
OS10G0508700	Zm00001d032495	57.9439	56.621	1
OS10G0508900	Zm00001d032494	38.2716	42.4658	1
OS10G0509000	Zm00001d013887	76.0148	48.3001	1
OS10G0509100	Zm00001d013886	87.4126	87.4126	1
OS10G0509100	Zm00001d032485	88.1119	86.3014	1
OS10G0509200	Zm00001d013885	79.6491	78.0069	1
OS10G0509401	Zm00001d013879	69.6429	66.1017	1
OS10G0509401	Zm00001d032481	69.6429	69.6429	1
OS10G0509600	Zm00001d013879	79.1667	64.4068	1
OS10G0509600	Zm00001d032481	78.125	66.9643	1
OS10G0510000	Zm00001d013873	98.939	98.939	1
OS10G0510000	Zm00001d032480	98.6737	98.6737	1
OS10G0510200	Zm00001d032479	50.1832	49.8182	0
OS10G0510300	Zm00001d032478	83.2	80.829	1
OS10G0510400	Zm00001d032476	65.6151	85.9504	1
OS10G0510500	Zm00001d013869	62.4	60	1
OS10G0510500	Zm00001d032475	60	58.1395	1
OS10G0510700	Zm00001d013868	61.6438	84.9057	1
OS10G0510700	Zm00001d015462	34.1096	64.0103	1
OS10G0510700	Zm00001d032473	66.5753	87.5676	1
OS10G0510700	Zm00001d037645	31.3699	64.1457	1
OS10G0510700	Zm00001d041051	31.3699	64.1457	1
OS10G0511200	Zm00001d003581	31.5068	19.6581	0
OS10G0511400	Zm00001d032472	86.785	86.444	1
OS10G0511600	Zm00001d013865	78.4653	65.4959	1
OS10G0511800	Zm00001d013863	61.1111	7.89474	1
OS10G0511800	Zm00001d032471	68.0556	21.4912	1
OS10G0512100	Zm00001d032469	78.7736	80.2885	1
OS10G0512400	Zm00001d013862	82.2642	81.9549	1
OS10G0512400	Zm00001d032467	48.3019	79.0123	1
OS10G0512400	Zm00001d032468	33.7736	86.0577	1
OS10G0512500	Zm00001d013861	67.0635	59.9291	1
OS10G0512700	Zm00001d013860	92.7027	91.4667	1
OS10G0512700	Zm00001d024355	13.2432	94.2308	1
OS10G0512700	Zm00001d032465	91.0811	86.1893	1
OS10G0512700	Zm00001d042379	22.7027	74.3363	1
OS10G0512800	Zm00001d013859	83.3805	82.2926	1
OS10G0512800	Zm00001d032464	83.9471	82.8518	1
OS10G0513200	Zm00001d032461	90.566	15.894	1
OS10G0513300	Zm00001d032460	63.1579	63.7168	1
OS10G0513400	Zm00001d032459	64.1651	64.4068	1
OS10G0513900	Zm00001d032459	70.1923	68.7382	1
OS10G0514300	Zm00001d032459	61.2903	39.3597	1
OS10G0514450	Zm00001d032459	58.3333	26.3653	1
OS10G0514500	Zm00001d032459	48.7619	48.2109	1
OS10G0514600	Zm00001d027371	86.8762	87.8505	1
OS10G0514600	Zm00001d051742	86.8762	87.8505	1
OS10G0514700	Zm00001d006649	62.7962	53.5354	1
OS10G0514901	Zm00001d006649	73.0469	75.5556	1
OS10G0516100	Zm00001d023699	78.6585	82.6923	1
OS10G0516200	Zm00001d013858	77.5342	80.3977	1
OS10G0516200	Zm00001d032457	79.1781	81.8697	1
OS10G0516300	Zm00001d032455	72.3529	20.2636	0
OS10G0516400	Zm00001d034588	77.2388	71.134	1
OS10G0516500	Zm00001d013849	60.2459	18.9189	1
OS10G0516500	Zm00001d032453	64.3443	20.0255	1
