Gene stable ID	Brachypodium distachyon gene stable ID	%id. target Brachypodium distachyon gene identical to query gene	%id. query gene identical to target Brachypodium distachyon gene
Os09g0482700	BRADI4G33430	62.8743	66.879
Os09g0482720	BRADI4G33450	75	71.068
Os09g0482740	BRADI4G33460	80.5031	80
Os09g0482780	BRADI4G33490	72.9167	62.5
Os09g0483600	BRADI4G33500	84.9582	85.6742
Os09g0484300	BRADI4G33520	63.6776	68.4146
Os09g0484300	BRADI4G33530	33.4847	60.5749
Os09g0484800	BRADI4G33540	88.5522	86.5132
Os09g0484900	BRADI4G33550	88.2136	88.7037
Os09g0485201	BRADI1G05756	91.358	91.358
Os09g0485500	BRADI4G33557	44.9367	27.6265
Os09g0485600	BRADI3G39820	85.0649	36.2881
Os09g0485800	BRADI4G33570	62.3596	64.9123
Os09g0485900	BRADI1G21850	90	90.4762
Os09g0485900	BRADI1G52040	90	90.4762
Os09g0485900	BRADI3G00640	90	90.4762
Os09g0486000	BRADI4G33590	76.7568	75.5319
Os09g0486700	BRADI4G33610	71.2088	69.6774
Os09g0487200	BRADI4G33640	69.7436	68.0851
Os09g0487500	BRADI4G33650	82.0513	82.7586
Os09g0487600	BRADI4G33660	87.965	87.2017
Os09g0487900	BRADI4G33670	65.8354	64.3902
Os09g0488000	BRADI4G33690	81.8182	87.0968
Os09g0488600	BRADI4G33700	75.4386	75.4386
Os09g0488700	BRADI4G33710	79.023	60.8407
Os09g0488800	BRADI4G33717	66.9935	67.5453
Os09g0489200	BRADI4G33727	82.2816	79.9528
Os09g0489500	BRADI4G33740	80.1147	79.206
Os09g0490200	BRADI4G33750	78.0687	78.4539
Os09g0491532	BRADI4G33770	65.9443	52.3342
Os09g0491596	BRADI4G33780	34.4444	47.3282
Os09g0491612	BRADI4G33790	69.2982	69.2982
Os09g0491644	BRADI4G33820	51.9841	21.3703
Os09g0491660	BRADI4G33820	57.971	19.5759
Os09g0491676	BRADI4G33830	67.5749	68.5083
Os09g0491692	BRADI4G33840	99.1453	99.1453
Os09g0491708	BRADI4G33850	55.4318	51.9582
Os09g0491740	BRADI4G33860	76.5172	69.8795
Os09g0491756	BRADI4G33870	78.6207	77.2881
Os09g0491772	BRADI4G33878	92.3977	92.9412
Os09g0491788	BRADI2G11337	67.0554	67.4487
Os09g0491788	BRADI4G33894	68.2216	69.0266
Os09g0491820	BRADI4G33886	68.9655	70.3812
Os09g0491822	BRADI2G11337	61.2245	43.9883
Os09g0491822	BRADI4G33894	60.8163	43.9528
Os09g0491852	BRADI2G11337	65.9942	67.1554
Os09g0491852	BRADI4G33894	65.4179	66.9617
Os09g0492700	BRADI4G33910	89.5833	91.3274
Os09g0492800	BRADI4G33930	67	73.3577
Os09g0492900	BRADI4G33950	42.623	39.196
Os09g0492900	BRADI4G33970	42.0765	40.1042
Os09g0493000	BRADI4G33950	8.45771	8.54271
Os09g0493000	BRADI4G33970	7.46269	7.8125
Os09g0493400	BRADI4G34005	80.9074	80.1498
Os09g0493500	BRADI4G34010	75.9563	84.2424
Os09g0493600	BRADI4G34016	76	74.6725
Os09g0493700	BRADI4G34022	63.8177	65.0218
Os09g0493800	BRADI4G34030	84.8101	84.8101
Os09g0494200	BRADI4G34040	81.2883	81.2883
Os09g0494300	BRADI4G34050	68.5714	68.3544
Os09g0494600	BRADI4G34060	70.6767	74.3083
Os09g0495200	BRADI4G34070	52.795	62.7306
Os09g0497000	BRADI4G34100	81.8414	84.6561
Os09g0497000	BRADI5G26776	68.2864	79.2285
Os09g0497100	BRADI4G34110	45.1417	57.2529
Os09g0497400	BRADI4G34120	91.2351	90.873
Os09g0497600	BRADI4G34140	84.8101	28.1513
Os09g0497700	BRADI4G34150	69.5067	68.4327
Os09g0497900	BRADI4G34157	77.5568	77.1186
Os09g0498100	BRADI4G34170	88.9706	87.0504
Os09g0498500	BRADI4G34190	71.875	71.7026
Os09g0498500	BRADI4G34200	74.5192	73.8095
Os09g0498600	BRADI4G34220	78.4091	76.9108
Os09g0498800	BRADI4G34230	75.5294	76.4286
Os09g0499000	BRADI4G34240	60.2317	59.542
Os09g0499300	BRADI4G34250	47.541	46.0317
Os09g0499400	BRADI2G62560	65.9933	63.3279
Os09g0499500	BRADI1G50940	79.6992	15.1429
Os09g0499500	BRADI2G62570	78.9474	22.6782
Os09g0500100	BRADI2G43357	53.0343	40.5242
Os09g0500200	BRADI4G34260	75	75.419
Os09g0500300	BRADI4G34270	86.8132	73.2098
Os09g0500600	BRADI4G34290	91.1085	90.8986
Os09g0500900	BRADI4G34300	73.0964	73.0964
Os09g0501100	BRADI4G34330	56.701	59.5668
Os09g0501200	BRADI4G34340	96.9925	96.9925
Os09g0501600	BRADI4G34350	65.847	64.7849
Os09g0501700	BRADI4G34360	75.8824	96.9925
Os09g0501850	BRADI4G34370	89.6104	91.3907
Os09g0502100	BRADI4G34380	29.9342	41.807
Os09g0502200	BRADI4G34390	77.9167	78.4067
Os09g0502500	BRADI4G34400	70.2941	65.8402
Os09g0503000	BRADI4G34410	62.1951	29.912
Os09g0503100	BRADI4G34410	74.2775	75.3666
Os09g0503400	BRADI2G08390	89.2237	89.1423
Os09g0503400	BRADI3G33360	81.2785	83.1776
Os09g0503700	BRADI1G68220	54.5455	24.7655
Os09g0504000	BRADI4G34430	81.9277	84.1237
Os09g0504400	BRADI3G53770	91.0506	91.0506
Os09g0504400	BRADI4G34440	91.0506	91.0506
Os09g0504700	BRADI4G34450	68.5864	66.4975
Os09g0504800	BRADI4G34460	60.7143	74.5614
Os09g0504900	BRADI4G34470	54.8009	65.9155
Os09g0505000	BRADI4G34480	47.6636	54.5455
Os09g0505100	BRADI3G43200	57.2512	60.3397
Os09g0505100	BRADI4G34490	56.4929	59.8995
Os09g0505200	BRADI2G17950	22.6866	25.5892
Os09g0505200	BRADI2G18190	32.2388	29.7521
Os09g0505300	BRADI4G34500	93.1159	72.8045
Os09g0505400	BRADI4G34510	27.7778	32.6705
Os09g0505700	BRADI4G34610	91.6667	92.8889
Os09g0505800	BRADI4G34600	92.9436	93.89
Os09g0505900	BRADI4G34630	57.0336	59.3949
Os09g0506000	BRADI4G34637	75.7143	80.1681
Os09g0506450	BRADI1G31430	51.5152	28.5115
Os09g0506700	BRADI1G31430	38.7681	44.8637
Os09g0506800	BRADI4G34650	82.6229	83.4437
Os09g0506800	BRADI4G35207	50.8197	59.8456
Os09g0506900	BRADI4G34660	64.3087	44.3459
Os09g0507100	BRADI3G41250	54.0254	60
Os09g0507200	BRADI4G34680	89.1129	89.4737
Os09g0507300	BRADI4G34690	70.0348	69.3103
Os09g0507400	BRADI4G34700	68.5484	66.4062
Os09g0507600	BRADI4G34737	83.4123	83.0189
Os09g0507800	BRADI4G34750	96.124	96.124
Os09g0507800	BRADI5G24680	96.124	96.124
Os09g0508200	BRADI4G34770	64.8855	66.6667
Os09g0508300	BRADI4G34790	89.7959	89.5928
Os09g0508900	BRADI1G69370	87.0523	87.0523
Os09g0509100	BRADI4G34800	49.7976	53.4783
Os09g0509200	BRADI4G34810	92.5532	93.2976
Os09g0509300	BRADI4G34820	78.9474	79.7101
Os09g0509400	BRADI4G34840	67.6113	68.2561
Os09g0509500	BRADI4G34846	56.3694	30.9982
Os09g0509700	BRADI3G41500	56.8445	50
Os09g0510200	BRADI4G34860	95.9302	86.8421
Os09g0510500	BRADI4G34870	69.1489	72.2222
Os09g0510700	BRADI4G34880	91.866	91.866
Os09g0511200	BRADI0015S00200	39.8268	48.6772
Os09g0511200	BRADI4G34890	38.0952	45.1282
Os09g0511200	BRADI4G34900	39.3939	49.1892
Os09g0511200	BRADI4G34910	40.6926	48.7047
Os09g0511200	BRADI4G34917	39.8268	48.6772
Os09g0511300	BRADI0015S00200	38.914	45.5026
Os09g0511300	BRADI4G34890	39.819	45.1282
Os09g0511300	BRADI4G34900	40.724	48.6486
Os09g0511300	BRADI4G34910	40.2715	46.114
Os09g0511300	BRADI4G34917	38.914	45.5026
Os09g0511600	BRADI4G34927	80.4971	81.7476
Os09g0511700	BRADI4G34940	75.9124	40.5458
Os09g0511700	BRADI4G34950	71.8978	39.0099
Os09g0511900	BRADI4G34940	70.1789	68.8109
Os09g0511900	BRADI4G34950	66.7992	66.5347
Os09g0512700	BRADI4G34960	77.0732	77.2616
Os09g0512800	BRADI4G34970	75.2688	72.5389
Os09g0512900	BRADI4G34980	91.7476	92.6471
Os09g0513000	BRADI4G34990	84.4985	84.2424
Os09g0513100	BRADI4G35000	81.6	44.5415
Os09g0513200	BRADI4G35020	81.0345	80.1136
Os09g0513500	BRADI4G35040	92.0792	53.7572
Os09g0513600	BRADI4G35050	88.1148	59.0659
Os09g0513700	BRADI4G35060	61.8667	55.7692
Os09g0513800	BRADI4G35080	70.4044	68.3929
Os09g0514100	BRADI4G35087	67.9671	71.1828
Os09g0514200	BRADI4G35100	76.0832	77.6991
Os09g0514300	BRADI4G35110	84	65.4391
Os09g0514400	BRADI3G50550	39.823	70.6806
Os09g0514400	BRADI4G35120	79.646	81.3253
Os09g0514500	BRADI2G34410	19.163	35.0806
Os09g0514500	BRADI2G35627	16.7401	46.0606
Os09g0514500	BRADI2G35650	21.3656	35.0181
Os09g0514500	BRADI2G35660	38.1057	27.3302
Os09g0514500	BRADI2G35940	27.533	24.4141
Os09g0514600	BRADI4G35130	86.076	84.472
Os09g0514700	BRADI4G21770	50.7547	44.0984
Os09g0514900	BRADI4G35140	83.0964	83.6248
Os09g0515100	BRADI4G35150	86.1436	86.3598
Os09g0515200	BRADI4G35156	82.4219	85.4251
Os09g0515300	BRADI4G35162	69.0789	33.5463
Os09g0515400	BRADI4G35170	59.3301	62.6263
Os09g0515500	BRADI2G35960	9.77654	87.5
Os09g0515500	BRADI2G38310	85.3352	85.9353
Os09g0515800	BRADI3G38690	90.991	92.6606
Os09g0516200	BRADI4G35240	82.1053	82.5397
Os09g0516300	BRADI4G35250	57.7778	59.4286
Os09g0516500	BRADI4G35257	70.8772	68.7075
Os09g0516600	BRADI4G35270	88.3929	88.6567
Os09g0516700	BRADI4G35280	81.6415	51.4986
Os09g0516800	BRADI4G31630	48.5207	62.5954
Os09g0516900	BRADI4G35301	85.7843	88.3838
Os09g0517000	BRADI4G35310	47.5	43.5115
Os09g0517100	BRADI4G35317	46.3215	18.0659
Os09g0517100	BRADI4G40727	42.5068	16.975
Os09g0517200	BRADI4G17365	73.001	72.3996
Os09g0517600	BRADI4G35330	75.5076	76.9728
Os09g0517700	BRADI4G35336	82.6693	83
Os09g0517800	BRADI4G01513	59.5588	50.4149
Os09g0517800	BRADI4G33137	59.8039	44.2029
Os09g0517800	BRADI4G33144	62.0098	45.9165
Os09g0517800	BRADI4G33151	60.7843	52.766
Os09g0517900	BRADI4G35350	76.1411	77.2632
Os09g0518000	BRADI4G35342	68.8	74.1379
Os09g0518200	BRADI4G35356	68.2303	66.39
Os09g0518400	BRADI5G03310	15.099	44.8529
Os09g0518500	BRADI4G35460	89.1459	88.6726
Os09g0518600	BRADI4G35450	62.2754	61.9048
Os09g0518700	BRADI4G35440	68.5558	74.2574
Os09g0518900	BRADI4G35410	76.4535	76.0116
Os09g0519100	BRADI4G35400	67.0455	55.4859
Os09g0520100	BRADI4G35390	80.916	80.916
Os09g0520200	BRADI4G35382	85.7488	87.8713
Os09g0520300	BRADI4G35376	55.4572	73.7255
Os09g0520400	BRADI4G35370	23.991	22.9122
Os09g0520500	BRADI4G35362	58.6207	46.2585
Os09g0520600	BRADI4G35477	80.798	81.8182
Os09g0520700	BRADI4G35490	82.7586	82.9971
Os09g0520800	BRADI4G35500	76.1134	77.0492
Os09g0521100	BRADI4G35510	66.287	68.6321
Os09g0521300	BRADI4G35520	46.1942	57.7049
Os09g0521500	BRADI4G35540	90.0277	89.5317
Os09g0521700	BRADI5G04800	16.8889	5.67164
Os09g0521800	BRADI4G35550	14.058	78.8618
Os09g0521900	BRADI4G35557	72.0191	70.892
Os09g0522100	BRADI4G35630	60.5691	58.6614
Os09g0522200	BRADI4G35650	71.8487	71.8487
Os09g0524300	BRADI4G35660	80.2218	82.8244
Os09g0524800	BRADI4G35680	80.2395	80.7229
Os09g0525200	BRADI4G35690	74.4444	72.5632
Os09g0525300	BRADI4G35700	85.0534	82.1306
Os09g0525400	BRADI4G35710	88.5057	87.0057
Os09g0525600	BRADI4G35720	64.6409	63.0162
Os09g0525700	BRADI4G35730	51.1111	35.6589
Os09g0525900	BRADI4G35740	92.2601	90.303
Os09g0526300	BRADI4G35760	94.6565	14.3519
Os09g0526500	BRADI4G35770	54.9223	45.6897
Os09g0526600	BRADI4G35780	65.6388	74.6867
Os09g0526700	BRADI4G35790	74.2627	75.6831
Os09g0526800	BRADI4G35800	90.2985	90.2985
Os09g0527100	BRADI4G06450	32.8859	20.4167
Os09g0527500	BRADI4G06450	23.4043	22.9167
Os09g0527700	BRADI4G35960	80	80
Os09g0527900	BRADI4G35950	81.9905	81.9905
Os09g0528000	BRADI4G35930	75.058	73.5227
Os09g0528100	BRADI4G35920	84.1463	85.1852
Os09g0528200	BRADI4G35910	63.8554	65.4321
Os09g0528300	BRADI4G35900	82.1053	81.25
Os09g0528700	BRADI4G35890	79.9277	82.4627
Os09g0528800	BRADI4G35880	84.8014	85.0953
Os09g0529100	BRADI4G35867	86.6171	71.0366
Os09g0529300	BRADI3G15080	48.6928	51.2027
Os09g0529300	BRADI4G35860	50.3268	58.3333
Os09g0529350	BRADI4G35850	76.7677	51.0067
Os09g0529400	BRADI4G35840	74.3935	74.7967
Os09g0529700	BRADI4G35830	90.0794	90.0794
Os09g0529900	BRADI4G35820	79.8851	81.2866
Os09g0530000	BRADI4G35810	87.3362	78.7402
Os09g0530200	BRADI4G35970	77.6699	75.4717
Os09g0530300	BRADI4G35940	68.6391	67.3114
Os09g0530500	BRADI4G35977	74.5496	18.5851
Os09g0530700	BRADI4G35990	55.122	40.5018
Os09g0530900	BRADI4G36010	52.1739	53.5714
Os09g0531100	BRADI3G30127	74.1641	73.494
Os09g0531200	BRADI4G36020	42.7245	47.9167
Os09g0531600	BRADI4G36030	75.5556	69.3878
Os09g0531701	BRADI4G36040	34.2391	72
Os09g0531800	BRADI4G36050	92	63.2417
Os09g0531900	BRADI4G36050	87.7698	88.2779
Os09g0532000	BRADI4G36060	73.7226	70.1389
Os09g0532200	BRADI4G36070	58.2569	56.6964
Os09g0532400	BRADI4G36077	69.9839	70.0965
Os09g0532500	BRADI4G36127	71.2159	71.393
Os09g0532700	BRADI4G36220	78.8489	77.6204
Os09g0532800	BRADI4G36127	82.266	83.0846
Os09g0532900	BRADI4G36210	70.1754	72.9927
Os09g0533100	BRADI4G36200	94.8344	78.5088
Os09g0533200	BRADI4G36190	77.3842	80.9117
Os09g0533300	BRADI4G36180	80.6533	83.1606
Os09g0533400	BRADI4G36160	93.2886	31.377
Os09g0533600	BRADI4G36137	81.5271	81.5271
Os09g0533900	BRADI4G36240	71.7803	90.6699
Os09g0534000	BRADI4G36250	68.2713	68.5714
Os09g0534200	BRADI4G36280	96.6912	96.6912
Os09g0534800	BRADI4G36290	98.0769	98.0769
Os09g0535000	BRADI4G36310	90.4605	91.0596
Os09g0535100	BRADI4G36320	79.6923	76.8546
Os09g0535300	BRADI4G36330	95.7958	96.9605
Os09g0535400	BRADI4G36340	51.2821	48.2456
Os09g0535500	BRADI4G36360	47.0046	52.8497
Os09g0535900	BRADI4G36370	85.7567	85.503
Os09g0536000	BRADI4G36380	79.3215	78.6859
Os09g0536200	BRADI4G36390	90.4538	90.8805
Os09g0536300	BRADI4G36400	76.8924	59.3846
Os09g0536400	BRADI4G36410	67.3077	65.2174
Os09g0536700	BRADI4G36420	85.3261	84.1071
Os09g0537600	BRADI4G36430	87.4419	87.037
Os09g0538500	BRADI4G36470	82.7184	83.8583
Os09g0538600	BRADI3G42340	76.0563	18.6851
Os09g0538700	BRADI4G36477	85.1455	86.0681
Os09g0538800	BRADI4G36490	89.9814	89.9814
Os09g0539000	BRADI4G36500	58.8889	63.0952
Os09g0539100	BRADI4G36507	87.1332	87.7273
Os09g0539200	BRADI4G36517	80.4933	57.5321
Os09g0539400	BRADI4G36530	74.1627	75.0605
Os09g0539700	BRADI4G36550	61.4286	64.5
Os09g0539800	BRADI4G36560	79.1667	44.186
Os09g0540300	BRADI3G48170	59.5801	46.5164
Os09g0540500	BRADI4G36570	75.1208	74.7596
Os09g0540600	BRADI4G36580	83.1707	83.9902
Os09g0540800	BRADI4G36587	42.5641	44.6237
Os09g0540900	BRADI4G36594	38.4158	38.3399
Os09g0541000	BRADI4G36601	78.9655	78.9655
Os09g0541000	BRADI4G36610	73.4483	71.7172
Os09g0541500	BRADI4G36650	97.9021	97.9021
Os09g0541700	BRADI4G36690	82.9897	82.1429
Os09g0541900	BRADI4G01340	13.7577	49.2647
Os09g0541900	BRADI4G25417	36.1396	59.8639
Os09g0541900	BRADI4G36700	92.1971	90.342
Os09g0542000	BRADI4G36710	86.2454	72.7273
Os09g0542100	BRADI4G36720	71.6327	66.2264
Os09g0542200	BRADI4G36730	81.0127	80.6723
Os09g0542500	BRADI4G36750	87.0438	64.9864
Os09g0542600	BRADI1G26380	36.4055	37.0892
Os09g0542600	BRADI4G36760	38.2488	32.4219
Os09g0542700	BRADI4G36775	66.805	66.805
Os09g0542800	BRADI4G36780	80.4788	81.8352
Os09g0542900	BRADI4G36790	60.2362	56.8773
Os09g0543100	BRADI4G36800	85.2459	84.8485
Os09g0543400	BRADI4G36810	75.2336	79.9007
Os09g0543400	BRADI4G36840	75.7009	78.8321
Os09g0543400	BRADI4G36870	70.5607	72.9469
Os09g0543900	BRADI4G36820	84.4394	84.8276
Os09g0543900	BRADI4G36830	84.4394	84.633
Os09g0544000	BRADI4G36850	75.2212	76.7494
Os09g0544300	BRADI4G36880	89.2206	90.8784
Os09g0544400	BRADI4G36890	31.1094	20.06
Os09g0544700	BRADI4G36900	68.1648	63.4146
Os09g0544800	BRADI4G36910	90.7308	90.5694
Os09g0544900	BRADI4G36920	83.4921	78.7425
Os09g0545250	BRADI1G15870	0.704225	0.617284
Os09g0545250	BRADI1G37170	3.52113	0.519751
Os09g0545250	BRADI1G38240	0	0
Os09g0545250	BRADI2G08770	0	0
Os09g0545250	BRADI2G10390	0	0
Os09g0545250	BRADI2G20960	0	0
Os09g0545250	BRADI2G58600	4.22535	1.44231
Os09g0545250	BRADI2G60040	0	0
Os09g0545250	BRADI3G44360	0	0
Os09g0545250	BRADI4G27670	5.6338	1.10957
Os09g0545250	BRADI5G18690	0	0
Os09g0545300	BRADI4G36945	57.3099	67.1233
Os09g0545500	BRADI4G37020	66.6667	66.6667
Os09g0545700	BRADI4G36950	61.7021	63.9706
Os09g0545700	BRADI4G36955	62.4113	30.2405
Os09g0545700	BRADI4G37002	64.539	64.539
Os09g0545700	BRADI4G37025	55.3191	53.4247
Os09g0546700	BRADI4G37020	65.9722	68.8406
Os09g0547200	BRADI4G37030	75.6302	74.3802
Os09g0547300	BRADI4G37040	79.1077	78.6797
Os09g0547500	BRADI4G37070	70.9251	66.805
Os09g0547900	BRADI4G14540	11.8147	35.3107
Os09g0547900	BRADI4G14550	17.5803	33.0961
Os09g0547900	BRADI4G14560	29.8677	30.3263
Os09g0547900	BRADI4G14580	23.0624	35.3111
Os09g0547900	BRADI4G14790	17.8639	24.3243
Os09g0548200	BRADI4G37090	71.5818	71.5818
Os09g0548300	BRADI4G37097	75.0433	77.5986
Os09g0548400	BRADI4G37110	84.9711	84.9711
Os09g0548700	BRADI4G37120	68.1818	62.9371
Os09g0549300	BRADI4G37130	73.6243	71.5867
Os09g0549400	BRADI4G37140	42.1176	53.4328
Os09g0549450	BRADI4G37147	81.3539	81.2574
Os09g0549500	BRADI4G37160	79.3478	81.4126
Os09g0549600	BRADI4G37170	59.6154	61.3861
Os09g0549700	BRADI4G37180	90.9836	90.9836
Os09g0550000	BRADI4G37197	65.9612	65.9612
Os09g0551251	BRADI4G15270	45.7249	52.0451
Os09g0551251	BRADI4G37190	59.4796	63.0749
Os09g0551251	BRADI4G37230	62.4535	64.4501
Os09g0551300	BRADI3G56470	71.3877	64.5537
Os09g0551400	BRADI4G15270	45.4654	53.7377
Os09g0551400	BRADI4G37190	56.9212	62.6807
Os09g0551400	BRADI4G37230	60.8592	65.2174
Os09g0551500	BRADI4G15270	44.5388	51.763
Os09g0551500	BRADI4G37190	55.3398	59.9212
Os09g0551500	BRADI4G37230	59.9515	63.1714
Os09g0551600	BRADI4G37247	82.6772	82.0312
Os09g0551800	BRADI4G37260	55.0889	57.5042
Os09g0552300	BRADI4G37267	84.7981	84.3972
Os09g0552500	BRADI3G18430	56.5714	57.3913
Os09g0552500	BRADI4G37310	50.5714	47.2
Os09g0552600	BRADI3G18430	57.9096	59.4203
Os09g0552600	BRADI4G37310	52.5424	49.6
Os09g0553200	BRADI4G37350	92.1109	90.9474
Os09g0553300	BRADI4G37360	70.6522	49.8084
Os09g0553600	BRADI4G37380	80.8625	81.3008
Os09g0553700	BRADI4G37390	62.3693	65.8088
Os09g0553800	BRADI4G37400	79.4521	32.7684
Os09g0553900	BRADI4G37410	67.8369	67.9138
Os09g0554000	BRADI4G37420	81.8681	46.13
Os09g0554200	BRADI4G37430	63.6816	68.4492
Os09g0554300	BRADI4G37450	84.1122	79.2952
Os09g0555100	BRADI4G37450	78.9598	73.5683
Os09g0555150	BRADI4G37470	47.013	49.1848
Os09g0555150	BRADI4G37480	47.2727	50.6964
Os09g0555200	BRADI2G34877	64.4654	33.6617
Os09g0555300	BRADI4G37490	65.7534	65.641
Os09g0555400	BRADI4G37500	72.3602	70.9285
Os09g0555450	BRADI3G25640	38.0531	74.1379
Os09g0555450	BRADI4G37510	41.5929	81.0345
Os09g0555500	BRADI4G37520	70.7921	77.9292
Os09g0555600	BRADI4G37530	70.8108	70.2413
Os09g0555700	BRADI4G37540	70.8411	71.1069
Os09g0555800	BRADI4G37570	82.669	83.3916
Os09g0556000	BRADI4G37580	98.2036	98.2036
Os09g0556200	BRADI4G37590	87.6093	86.7244
Os09g0556400	BRADI4G37610	86.7647	54.9348
Os09g0556500	BRADI4G37620	81.8981	82.3322
Os09g0556700	BRADI4G37627	69.6395	25.5749
Os09g0556800	BRADI4G37640	72.5646	74.4898
Os09g0557400	BRADI4G37650	77.6786	77.6786
Os09g0557500	BRADI4G37670	76.2887	71.4976
Os09g0557700	BRADI4G37680	84.0807	85.7143
Os09g0557800	BRADI4G37690	90.5462	67.2387
Os09g0557900	BRADI4G37700	68.4524	68.4524
Os09g0558000	BRADI4G37710	82.9545	80.663
Os09g0558100	BRADI4G37720	84.7222	84.7222
Os09g0558200	BRADI4G37730	69.3452	67.7326
Os09g0558300	BRADI4G37740	84.5722	84.4538
Os09g0558900	BRADI4G37770	82.2129	84.2181
Os09g0559000	BRADI4G37780	50.0952	52.6
Os09g0559100	BRADI4G37780	30.4569	12
Os09g0559200	BRADI4G37790	21.9858	52.8409
Os09g0559800	BRADI4G37890	66.9388	82.8283
Os09g0559900	BRADI4G37900	70.5109	72.6316
Os09g0560000	BRADI4G37910	79.3517	79.5427
Os09g0560100	BRADI4G37917	75.1634	76.9231
Os09g0560200	BRADI4G37940	45.0893	45.2915
Os09g0560300	BRADI4G37930	95.1807	98.75
Os09g0560400	BRADI4G37950	86.0963	87.5
Os09g0560450	BRADI4G37960	88.3295	89.3519
Os09g0560500	BRADI4G37970	56.25	83.5714
Os09g0560600	BRADI4G37980	70.9402	65.6992
Os09g0560700	BRADI4G37990	83.3333	83.0769
Os09g0560700	BRADI4G37995	46.2963	78.9474
Os09g0560900	BRADI4G38000	72.1127	74.4186
Os09g0561450	BRADI1G46170	49.625	52.3747
Os09g0561500	BRADI1G46170	61.5877	63.4565
Os09g0561600	BRADI1G46170	65.4167	62.1372
Os09g0562400	BRADI3G20140	35.9477	28.133
Os09g0562600	BRADI3G36780	60.7232	61.9593
Os09g0563200	BRADI4G38070	85.4981	86.0406
Os09g0563250	BRADI4G38080	84.7143	86.3173
Os09g0563300	BRADI4G38090	91.0959	90.1695
Os09g0563700	BRADI4G38130	49.2958	46.0526
Os09g0563800	BRADI4G38180	31.6159	27.551
Os09g0563950	BRADI2G58622	30.1205	31.407
Os09g0563950	BRADI2G62096	15.1807	14.4165
Os09g0564000	BRADI1G68640	15.5477	25.8824
Os09g0564200	BRADI1G68640	19.5652	26.4706
Os09g0564400	BRADI1G68640	14.6341	31.7647
Os09g0564600	BRADI1G68640	16.0428	35.2941
Os09g0564700	BRADI1G68640	15.5689	30.5882
Os09g0565000	BRADI1G68640	17.0648	29.4118
Os09g0565200	BRADI4G38260	71.7391	73.3333
Os09g0565400	BRADI4G38270	79.6639	77.9605
Os09g0565450	BRADI4G38357	65.6566	9.93884
Os09g0565500	BRADI4G38357	79.4712	26.0449
Os09g0565600	BRADI4G38370	86.7209	86.0215
Os09g0565700	BRADI4G38380	78.0549	75.4217
Os09g0566050	BRADI4G38380	77.6413	76.1446
Os09g0566100	BRADI4G38387	54.4434	57.0029
Os09g0566550	BRADI4G38400	87.7497	85.9192
Os09g0567300	BRADI4G38430	91.7241	91.7241
Os09g0567366	BRADI4G38440	84.1558	84.375
Os09g0567400	BRADI4G38450	79.1946	81.3793
Os09g0567500	BRADI4G38460	67.5247	64.7059
Os09g0567700	BRADI4G38470	86.0513	86.2282
Os09g0567800	BRADI4G38480	39.2	13.3152
Os09g0567900	BRADI4G38490	77.4481	79.3313
Os09g0568000	BRADI4G38500	77.1429	75.6466
Os09g0568200	BRADI4G38527	77.1429	60.6742
Os09g0568400	BRADI1G68940	79.5455	27.1318
Os09g0568500	BRADI4G38550	57.8947	50.7092
Os09g0568600	BRADI3G44300	71.028	71.6981
Os09g0568700	BRADI3G44300	67.757	68.3962
Os09g0568800	BRADI2G00800	88.8889	88.8889
Os09g0568800	BRADI4G38580	92.5926	92.5926
Os09g0568900	BRADI4G38590	59.7561	19.1406
Os09g0568900	BRADI4G38600	74.3902	47.2868
Os09g0569100	BRADI2G00817	81.201	82.7128
Os09g0569100	BRADI4G38620	77.5457	79.2
Os09g0569200	BRADI2G00824	70.7317	75.5511
Os09g0569200	BRADI4G38630	82.7392	65.1403
Os09g0569300	BRADI2G00831	73.6264	45.3725
Os09g0569300	BRADI4G38645	72.8938	44.921
Os09g0569400	BRADI2G00840	91.3279	91.3279
Os09g0569400	BRADI4G38660	91.0569	91.0569
Os09g0569450	BRADI4G38680	74.7253	68
Os09g0569800	BRADI4G38690	70.6294	72.488
Os09g0570000	BRADI4G38700	87.2222	41.5344
Os09g0570100	BRADI4G38710	69.4215	70.3911
Os09g0570200	BRADI4G38720	60.7735	59.1398
Os09g0570300	BRADI4G38730	86.076	86.3492
Os09g0570400	BRADI4G38740	84.6024	84.1751
Os09g0570500	BRADI4G38750	62.7494	39.7472
Os09g0570600	BRADI4G38757	62.5806	35.2087
Os09g0570800	BRADI4G38780	60.9626	59.2208
Os09g0570850	BRADI4G38800	65.1316	33.7884
Os09g0570900	BRADI4G38810	75.4098	76.4846
Os09g0571000	BRADI4G38820	24.5833	19.9324
Os09g0571100	BRADI4G38840	59.5588	60.1485
Os09g0571400	BRADI4G38880	82.6816	84.5714
Os09g0571500	BRADI4G38890	78.7645	78.3109
Os09g0572000	BRADI4G38930	63.4454	48.5531
Os09g0572100	BRADI4G38920	63.9437	57.6142
Os09g0572200	BRADI4G38950	79.2426	78.8006
Os09g0572400	BRADI4G38300	62.6087	44.7205
Os09g0572400	BRADI4G38960	84.8696	90.2033
Os09g0572500	BRADI4G38970	49.9076	51.0397
Os09g0572600	BRADI4G39000	70.8831	70.0472
Os09g0572700	BRADI3G09220	61.6279	60.5714
Os09g0572700	BRADI3G09230	61.6279	60.5714
Os09g0572700	BRADI3G09240	61.0465	60.6936
