Gene stable ID	Oryza glaberrima gene stable ID	%id. target Oryza glaberrima gene identical to query gene	%id. query gene identical to target Oryza glaberrima gene
Os10g0479700	ORGLA10G0115300	99.4595	98.9247
Os10g0479800	ORGLA10G0115400	100	15.2478
Os10g0479900	ORGLA10G0115500	99.4269	99.4269
Os10g0480200	ORGLA10G0115700	99.7619	99.7619
Os10g0480500	ORGLA10G0115800	100	100
Os10g0480900	ORGLA10G0115900	99.422	99.422
Os10g0481000	ORGLA10G0116000	21.0702	34.2391
Os10g0481200	ORGLA10G0116300	38.961	43.4783
Os10g0481300	ORGLA10G0116500	93.6274	93.6274
Os10g0481450	ORGLA10G0116600	66.9388	48.8095
Os10g0481500	ORGLA10G0116700	99.3814	99.3814
Os10g0484400	ORGLA07G0219100	99.6904	99.6904
Os10g0484800	ORGLA07G0219500	82.5193	98.4663
Os10g0484900	ORGLA07G0219400	97.6636	98.1221
Os10g0486100	ORGLA07G0224800	77.6786	96.2389
Os10g0489650	ORGLA02G0085400	91	91
Os10g0492400	ORGLA01G0334400	0.931677	1.25
Os10g0505500	ORGLA08G0209200	95.7447	95.7447
Os10g0511400	ORGLA10G0167500	46.1538	100
Os10g0512700	ORGLA10G0167400	99.7297	99.7297
Os10g0514600	ORGLA04G0051200	13.3087	45.283
Os10g0516500	ORGLA03G0008300	35.2459	12.0787
Os10g0517800	ORGLA09G0098300	82.716	82.716
Os10g0522400	ORGLA10G0116900	100	53.2258
Os10g0522500	ORGLA10G0117000	94.3182	56.8493
Os10g0522601	ORGLA10G0117100	91.7857	88.7738
Os10g0522700	ORGLA10G0117200	100	62.8866
Os10g0522800	ORGLA10G0117300	95.2381	74.0741
Os10g0522900	ORGLA10G0117400	100	100
Os10g0523100	ORGLA10G0117500	96.2025	96.5079
Os10g0534100	ORGLA10G0117600	99.5772	99.5772
Os10g0534400	ORGLA10G0117700	98.5075	99.6226
Os10g0534500	ORGLA10G0117900	97.3934	97.3934
Os10g0534700	ORGLA10G0118000	99.8102	99.8102
Os10g0534900	ORGLA10G0118100	98.4642	98.1292
Os10g0535600	ORGLA10G0118800	87.907	84
Os10g0535800	ORGLA10G0118900	100	100
Os10g0535900	ORGLA10G0119000	100	100
Os10g0536000	ORGLA10G0119100	100	100
Os10g0536100	ORGLA10G0119200	98.7124	98.7124
Os10g0536400	ORGLA10G0119300	98.3146	48.0769
Os10g0536500	ORGLA10G0119400	99.4186	99.4186
Os10g0536600	ORGLA10G0119500	97.3684	23.2704
Os10g0536700	ORGLA10G0119600	100	100
Os10g0537100	ORGLA10G0119700	99.6795	98.4177
Os10g0537300	ORGLA10G0119800	98.6314	98.6314
Os10g0537400	ORGLA10G0119900	99.4595	99.4595
Os10g0537500	ORGLA10G0120000	99.6599	99.322
Os10g0537600	ORGLA10G0120100	99.5939	71.9208
Os10g0537800	ORGLA10G0120300	98.9848	98.9848
Os10g0539200	ORGLA10G0121200	91.1765	99.7319
Os10g0539400	ORGLA10G0121400	99.4302	99.4302
Os10g0539600	ORGLA10G0121600	99.6255	99.6255
Os10g0539700	ORGLA10G0121700	99.0385	98.9196
Os10g0539900	ORGLA10G0121900	100	100
Os10g0540100	ORGLA10G0122100	99.2658	99.2658
Os10g0540300	ORGLA10G0122200	95.7692	95.7692
Os10g0540800	ORGLA10G0122400	87.456	87.6616
Os10g0540900	ORGLA10G0122500	82.4	90.3509
Os10g0541000	ORGLA10G0122600	98.324	90.8778
Os10g0541200	ORGLA10G0122700	3.80435	3.5533
Os10g0541600	ORGLA10G0122900	97.3294	71.3043
Os10g0541700	ORGLA10G0123000	37.6206	25.7143
Os10g0542100	ORGLA10G0123300	100	100
Os10g0542200	ORGLA10G0123400	99.1304	98.7868
Os10g0542400	ORGLA10G0123500	97.8182	97.8182
Os10g0542700	ORGLA10G0123600	99.3569	99.3569
Os10g0542800	ORGLA10G0123700	100	19.7318
Os10g0542900	ORGLA10G0123800	99.2337	99.2337
Os10g0542900	ORGLA10G0124000	88.5057	77.7778
Os10g0543150	ORGLA10G0123900	94.1176	54.4681
Os10g0543500	ORGLA10G0124100	99.6078	68.8347
Os10g0543800	ORGLA10G0124300	100	100
Os10g0544200	ORGLA10G0124500	99.7368	98.6979
Os10g0544500	ORGLA10G0124600	97.7956	97.7956
Os10g0544600	ORGLA10G0124700	99.1416	95.4545
Os10g0544900	ORGLA10G0124800	100	100
Os10g0545100	ORGLA10G0125000	95.2381	63.4921
Os10g0545200	ORGLA10G0125100	100	100
Os10g0545300	ORGLA10G0125200	100	96.8627
Os10g0545500	ORGLA10G0125400	87.6923	74.5098
Os10g0545600	ORGLA10G0125500	99.1525	99.1525
Os10g0545700	ORGLA10G0125600	85	99.2701
Os10g0545800	ORGLA10G0125700	98.8764	99.6226
Os10g0546100	ORGLA10G0126100	99.4048	98.8166
Os10g0546200	ORGLA10G0126200	98.2085	59.5262
Os10g0546300	ORGLA10G0126300	99.8138	99.5357
Os10g0546400	ORGLA10G0126400	99.2188	99.2188
Os10g0546600	ORGLA10G0126500	100	100
Os10g0546900	ORGLA10G0126700	73.1449	90.7895
Os10g0547000	ORGLA10G0126900	57.7813	46.3508
Os10g0547200	ORGLA10G0127000	97.5207	97.5207
Os10g0547500	ORGLA10G0127100	100	100
Os10g0547900	ORGLA10G0127500	98.7261	98.7261
Os10g0548000	ORGLA10G0127600	97.1787	97.1787
Os10g0548100	ORGLA10G0127700	99.278	99.278
Os10g0548200	ORGLA10G0127800	97.6589	97.5773
Os10g0548300	ORGLA10G0127900	98.1595	92.4855
Os10g0548400	ORGLA10G0128000	72.77	85.6354
Os10g0548600	ORGLA10G0128100	98.513	98.513
Os10g0548700	ORGLA10G0128200	98.6652	98.9955
Os10g0548800	ORGLA10G0128300	99.4048	99.4048
Os10g0548850	ORGLA10G0128400	84.6914	84.0686
Os10g0548900	ORGLA10G0128500	98.9432	98.6825
Os10g0549100	ORGLA10G0128600	97.8541	97.8541
Os10g0549500	ORGLA10G0128800	98.9051	66.2592
Os10g0549700	ORGLA10G0128900	25.8741	17.0507
Os10g0550000	ORGLA10G0129000	99.3341	99.3341
Os10g0550066	ORGLA10G0129100	91.2088	8.07393
Os10g0550100	ORGLA10G0129100	98.6425	31.8093
Os10g0550200	ORGLA10G0129200	99.2908	99.2908
Os10g0550300	ORGLA10G0129300	100	99.3776
Os10g0550400	ORGLA10G0129400	94.8718	98.6667
Os10g0550500	ORGLA10G0129500	78.1991	41.0448
Os10g0550750	ORGLA10G0129700	99.1781	52.3878
Os10g0550900	ORGLA10G0129900	92.2449	97.8355
Os10g0551100	ORGLA10G0130000	100	100
Os10g0551200	ORGLA10G0130100	86.6834	56.3725
Os10g0551600	ORGLA10G0130200	86.4	73.9726
Os10g0551700	ORGLA10G0130300	98.1481	98.1481
Os10g0551800	ORGLA10G0130400	100	97.9866
Os10g0551900	ORGLA10G0130500	99.2958	99.2958
Os10g0552200	ORGLA10G0130800	99.2366	99.2366
Os10g0552400	ORGLA10G0131000	97.2158	96.5438
Os10g0552600	ORGLA10G0131100	100	100
Os10g0552700	ORGLA10G0131200	100	100
Os10g0552800	ORGLA10G0131300	100	100
Os10g0552900	ORGLA10G0131400	99.7567	99.7567
Os10g0553300	ORGLA10G0131600	100	100
Os10g0553600	ORGLA10G0131700	99.1361	99.3506
Os10g0553800	ORGLA10G0131800	99.1701	99.1701
Os10g0553900	ORGLA10G0131900	98.4746	98.4746
Os10g0554001	ORGLA10G0132000	68.1319	68.1319
Os10g0554100	ORGLA10G0132100	99.7245	48.7871
Os10g0554200	ORGLA10G0132200	99.8322	99.8322
Os10g0554300	ORGLA10G0132300	40.4959	51.5789
Os10g0554800	ORGLA10G0132400	92.9134	74.2138
Os10g0554900	ORGLA10G0132500	100	100
Os10g0555100	ORGLA10G0132600	99.5935	99.5935
Os10g0555200	ORGLA10G0132700	98.3122	97.8992
Os10g0555300	ORGLA10G0132800	99.1643	99.1643
Os10g0555700	ORGLA10G0132900	100	44.3124
Os10g0555900	ORGLA10G0133000	99.6269	99.2565
Os10g0556100	ORGLA10G0133100	99.6504	99.6504
Os10g0556200	ORGLA10G0133200	99.1398	99.3534
Os10g0556700	ORGLA10G0133500	99.4181	99.4181
Os10g0556900	ORGLA10G0033900	97.1831	97.1831
Os10g0557600	ORGLA10G0133700	98.9691	49.3573
Os10g0557700	ORGLA10G0133800	100	50.3401
Os10g0557800	ORGLA10G0134000	80.8333	100
Os10g0557900	ORGLA10G0134100	99.7183	98.6072
Os10g0558200	ORGLA10G0134200	99.4286	99.4286
Os10g0558400	ORGLA10G0134300	96.9773	89.9533
Os10g0558600	ORGLA10G0134400	98.453	98.562
Os10g0558700	ORGLA10G0134500	99.7199	99.7199
Os10g0558750	ORGLA10G0134600	98.5663	75.9669
Os10g0559300	ORGLA10G0135000	100	100
Os10g0559500	ORGLA10G0135200	99.7222	99.7222
Os10g0559600	ORGLA10G0135300	99.3671	23.1336
Os10g0559700	ORGLA10G0135300	99.4949	58.055
Os10g0559800	ORGLA10G0135400	99.0698	99.3779
Os10g0559900	ORGLA10G0135500	100	100
Os10g0560000	ORGLA10G0135600	99.7361	99.7361
Os10g0560200	ORGLA10G0135800	100	100
Os10g0560400	ORGLA10G0135900	98.9899	98.9899
Os10g0560500	ORGLA10G0136100	90.4255	43.7393
Os10g0560900	ORGLA10G0136300	99.1111	99.1111
Os10g0561000	ORGLA10G0136400	39.5028	42.5595
Os10g0561100	ORGLA10G0136500	99.6979	99.6979
Os10g0561200	ORGLA10G0136600	99.4242	96.2825
Os10g0561300	ORGLA10G0136700	100	99.6154
Os10g0561400	ORGLA10G0136800	99.0566	99.0566
Os10g0561500	ORGLA10G0136900	99.6164	99.6164
Os10g0561600	ORGLA10G0137000	96.5909	85.8586
Os10g0561800	ORGLA10G0137100	99.3569	99.6774
Os10g0561900	ORGLA10G0137200	99.4475	100
Os10g0562000	ORGLA10G0137300	99.5927	99.5927
Os10g0562100	ORGLA10G0137400	99.6226	99.6226
Os10g0562200	ORGLA10G0137500	90.411	98.8764
Os10g0562500	ORGLA10G0137700	96.7136	63.7771
Os10g0562600	ORGLA10G0137800	93.5361	95.3488
Os10g0562700	ORGLA10G0137900	99.7392	99.7392
Os10g0563000	ORGLA10G0138100	99.0446	99.0446
Os10g0563200	ORGLA10G0138200	99.3277	62.8055
Os10g0563300	ORGLA10G0138300	100	100
Os10g0563400	ORGLA10G0138400	99.6644	99.6644
Os10g0563500	ORGLA10G0138500	99.1239	79.2793
Os10g0563550	ORGLA10G0138500	96.6387	11.5115
Os10g0563600	ORGLA10G0138600	99.6198	99.6198
Os10g0563700	ORGLA10G0138700	100	100
Os10g0563800	ORGLA10G0138800	100	13.9423
Os10g0563900	ORGLA10G0138900	99.0566	99.5261
Os10g0564000	ORGLA10G0139000	99.7817	99.7817
Os10g0564100	ORGLA10G0139100	100	100
Os10g0564200	ORGLA10G0139200	82.4405	87.9365
Os10g0564300	ORGLA10G0139300	100	100
Os10g0564400	ORGLA10G0139400	99.6063	99.2157
Os10g0564500	ORGLA10G0139500	99.4012	99.4012
Os10g0564800	ORGLA10G0139600	100	100
Os10g0564900	ORGLA10G0139700	90.3226	86.5979
Os10g0565000	ORGLA10G0139800	74.5182	99.7135
Os10g0565100	ORGLA10G0139900	73.3042	94.3662
Os10g0565200	ORGLA10G0140000	65.5172	21.4286
Os10g0565300	ORGLA07G0218900	84.3137	99.7423
Os10g0565300	ORGLA10G0140100	84.3137	95.5556
Os10g0565500	ORGLA10G0140200	99.7151	99.7151
Os10g0565600	ORGLA10G0140300	99.763	99.763
Os10g0566200	ORGLA10G0140500	94.0678	78.7234
Os10g0566300	ORGLA10G0140600	67.4157	98.6842
Os10g0566400	ORGLA10G0140700	99.4609	99.4609
Os10g0566700	ORGLA10G0140800	100	100
Os10g0566800	ORGLA10G0140900	99.7059	99.7059
Os10g0566900	ORGLA10G0141000	99.4845	99.4845
Os10g0567000	ORGLA10G0141200	98.996	98.996
Os10g0567100	ORGLA10G0141300	99.631	99.631
Os10g0567300	ORGLA10G0141400	99.7297	52.6391
Os10g0567400	ORGLA10G0141500	99.4455	99.4455
Os10g0567500	ORGLA10G0141600	99.5907	99.5907
Os10g0567600	ORGLA10G0141700	98.9726	98.9726
Os10g0567800	ORGLA10G0141800	100	100
Os10g0567900	ORGLA10G0141900	99.6599	99.6599
Os10g0568100	ORGLA10G0142100	3.78788	2.55102
Os10g0568200	ORGLA10G0142200	8	19.5652
Os10g0568300	ORGLA10G0142400	97.5904	97.5904
Os10g0568600	ORGLA10G0142600	88.1129	88.6398
Os10g0568900	ORGLA10G0142500	65.1515	35.2459
Os10g0569000	ORGLA10G0142700	91.5966	45.4167
Os10g0569100	ORGLA10G0142800	90.9091	90.9091
Os10g0569200	ORGLA10G0142900	99.7218	99.5833
Os10g0569300	ORGLA10G0143000	98.1818	98.1818
Os10g0569400	ORGLA10G0143100	85.9813	88.4615
Os10g0569500	ORGLA10G0143200	90.7895	56.5574
Os10g0569600	ORGLA10G0143100	65.4321	50.9615
Os10g0569800	ORGLA10G0143300	46.3918	33.3333
Os10g0570700	ORGLA10G0143400	90.2027	89
Os10g0570800	ORGLA10G0143500	89.1026	84.2424
Os10g0571100	ORGLA03G0230300	78.5124	55.2326
Os10g0571100	ORGLA07G0232700	47.9339	95.082
Os10g0571200	ORGLA10G0143900	99.2982	99.4728
Os10g0571300	ORGLA10G0144000	100	100
Os10g0571600	ORGLA10G0144100	99.6212	79.9392
Os10g0572000	ORGLA10G0144200	99.4595	99.4595
Os10g0572100	ORGLA10G0144300	99.6219	99.6219
Os10g0572300	ORGLA10G0144400	100	100
Os10g0572900	ORGLA10G0144700	99.6016	61.7284
Os10g0573000	ORGLA10G0144800	99.345	99.345
Os10g0573100	ORGLA10G0144900	99.5392	90.3766
Os10g0573400	ORGLA10G0145100	99.5283	100
Os10g0573700	ORGLA10G0145200	100	98.75
Os10g0573800	ORGLA10G0145300	100	100
Os10g0573900	ORGLA10G0145400	99.6176	99.6176
Os10g0574400	ORGLA10G0145600	98.995	100
Os10g0574500	ORGLA10G0145700	79.572	68.0532
Os10g0574700	ORGLA10G0145900	100	89.1228
Os10g0574800	ORGLA10G0146000	99.0172	99.0172
Os10g0575000	ORGLA10G0146100	93.9914	98.0597
Os10g0575200	ORGLA10G0146200	99.8227	64.1717
Os10g0575401	ORGLA10G0146300	96.0177	97.7477
Os10g0575600	ORGLA10G0146400	99.4331	99.4331
Os10g0575700	ORGLA10G0146500	97.861	97.861
Os10g0575800	ORGLA10G0146600	87.3984	16.1411
Os10g0575950	ORGLA10G0146800	100	100
Os10g0576000	ORGLA10G0146900	100	57.1429
Os10g0576100	ORGLA10G0147000	97.6608	97.6608
Os10g0576600	ORGLA10G0147200	100	100
Os10g0576900	ORGLA10G0147500	99.6865	99.6865
Os10g0577000	ORGLA10G0147600	99.3902	99.3902
Os10g0577100	ORGLA10G0147700	94.8583	96.4781
Os10g0577200	ORGLA10G0147800	66.954	79.2517
Os10g0577400	ORGLA10G0147900	98.5714	97.1831
Os10g0577500	ORGLA10G0148000	99.3808	99.3808
Os10g0577600	ORGLA10G0148100	99.0676	99.0676
Os10g0577700	ORGLA10G0148200	100	100
Os10g0577800	ORGLA10G0148300	99.4924	96.5517
Os10g0577900	ORGLA10G0148400	99.7658	99.7658
Os10g0578000	ORGLA10G0148500	99.1701	61.7571
Os10g0578200	ORGLA10G0148700	100	100
Os10g0578500	ORGLA10G0148900	99.5246	99.5246
Os10g0578600	ORGLA10G0149000	98.7437	99.2424
Os10g0578800	ORGLA10G0149100	98.9083	98.4783
Os10g0578900	ORGLA10G0149200	100	100
Os10g0578950	ORGLA10G0149300	99.6416	98.5816
Os10g0579100	ORGLA10G0149500	99.3827	99.3827
Os10g0579200	ORGLA10G0149600	97.4104	96.8317
Os10g0579300	ORGLA10G0149700	99.375	99.375
Os10g0579500	ORGLA10G0149900	94.6809	57.0513
Os10g0579600	ORGLA10G0150000	99.6485	99.6485
Os10g0579800	ORGLA10G0150100	99.6497	99.4755
Os10g0580200	ORGLA10G0150200	99.4792	99.4792
Os10g0580300	ORGLA10G0150300	100	100
Os10g0580400	ORGLA10G0150400	99.7226	99.7226
Os10g0580500	ORGLA10G0150500	67.5556	72.381
Os10g0580600	ORGLA10G0150600	42.236	58.1197
Os10g0580700	ORGLA10G0150700	100	100
Os10g0580800	ORGLA10G0150800	99.6587	99.6587
Os10g0580900	ORGLA10G0150900	98.0114	98.2906
Os10g0581000	ORGLA10G0151100	99.3548	17.8035
Os10g0581000	ORGLA10G0151200	0	0
Os11g0101200	ORGLA11G0000300	67.6208	81.2903
Os11g0102100	ORGLA11G0000600	82.906	96.5174
Os11g0102600	ORGLA11G0001300	72.2008	79.9145
Os11g0102700	ORGLA11G0001500	97.0833	97.0833
Os11g0103400	ORGLA11G0002200	65.4135	63.0435
Os11g0103550	ORGLA11G0002400	75.7576	67.5676
Os11g0104220	ORGLA11G0004100	44.4444	4.77137
Os11g0104866	ORGLA12G0000400	86.5052	29.274
Os11g0104900	ORGLA12G0000400	99.8569	40.8665
Os11g0105000	ORGLA11G0004600	96.6443	96
Os11g0105750	ORGLA11G0004800	98.0645	98.0645
Os11g0105800	ORGLA11G0004900	99.2701	99.2701
Os11g0106100	ORGLA11G0005200	44.6009	29.595
Os11g0106200	ORGLA11G0005300	94.8077	99.1952
Os11g0106400	ORGLA11G0005500	99.4275	99.4275
Os11g0106700	ORGLA11G0005600	92.3497	67.3307
Os11g0106900	ORGLA11G0005800	100	98.7342
Os11g0107000	ORGLA11G0005900	99.8012	99.8012
Os11g0107400	ORGLA11G0006000	98.1164	99.3068
Os11g0107450	ORGLA11G0006100	100	100
Os11g0107500	ORGLA11G0006300	100	100
Os11g0107600	ORGLA11G0006400	98.6364	84.4358
Os11g0108800	ORGLA11G0007200	99.0234	99.0234
Os11g0108932	ORGLA11G0007700	97.1154	44.7563
Os11g0109000	ORGLA11G0007800	72.619	99.6732
Os11g0109400	ORGLA11G0008000	99.0013	99.0013
Os11g0109400	ORGLA12G0003600	98.0025	98.0025
Os11g0109500	ORGLA11G0008100	93.2476	78.8043
Os11g0109600	ORGLA11G0008200	99.2248	56.9902
Os11g0109700	ORGLA11G0008300	88.4268	88.4268
Os11g0109700	ORGLA12G0003800	81.736	82.0327
Os11g0109800	ORGLA11G0008400	93.0731	98.929
Os11g0109900	ORGLA11G0008500	99.7886	99.7886
Os11g0109933	ORGLA12G0004100	88.5057	94.4785
Os11g0109950	ORGLA12G0004200	76.1538	100
Os11g0110000	ORGLA11G0008700	95.3684	94.7699
Os11g0110066	ORGLA11G0008800	99.3827	99.3827
Os11g0110100	ORGLA11G0008900	97.9592	69.7674
Os11g0110200	ORGLA11G0009000	82.5641	57.2954
Os11g0111000	ORGLA11G0009100	36.1111	89.2157
Os11g0111101	ORGLA11G0009200	97.5904	79.4118
Os11g0111800	ORGLA11G0009400	99.3789	99.3789
Os11g0111900	ORGLA11G0009500	96	96
Os11g0112000	ORGLA11G0009600	94.4444	80.9524
Os11g0112050	ORGLA11G0009700	97.3684	84.7328
Os11g0112100	ORGLA12G0004800	65	82.2785
Os11g0112200	ORGLA11G0009900	99.6845	99.6845
Os11g0112300	ORGLA11G0010000	97.6562	97.6562
Os11g0112400	ORGLA11G0010100	100	100
Os11g0112800	ORGLA11G0010300	84.3537	50.6122
Os11g0112900	ORGLA12G0004900	8.66142	2.70936
Os11g0113100	ORGLA11G0010600	98.893	98.893
Os11g0113200	ORGLA11G0010700	99.2556	99.2556
Os11g0113300	ORGLA11G0010800	100	100
Os11g0113700	ORGLA11G0011100	100	100
Os11g0113900	ORGLA11G0011200	95.3488	84.8276
Os11g0114000	ORGLA11G0011300	97.0149	97.7444
Os11g0114800	ORGLA11G0011700	85.1024	87.0476
Os11g0115100	ORGLA11G0200100	100	100
Os11g0115100	ORGLA12G0006400	99.1736	99.1736
Os11g0115350	ORGLA11G0200300	99.1525	100
Os11g0115400	ORGLA11G0200400	100	100
Os11g0116000	ORGLA11G0200800	100	100
Os11g0116300	ORGLA11G0201200	100	100
Os11g0116400	ORGLA11G0201300	100	100
Os11g0116500	ORGLA11G0201400	81.3636	83.2558
Os11g0116550	ORGLA11G0201500	99.5208	85.6946
Os11g0116600	ORGLA11G0201600	74.0113	54.3568
Os11g0116900	ORGLA11G0201700	100	100
Os11g0117300	ORGLA11G0201800	8.69565	5
Os11g0117400	ORGLA11G0201900	98.524	95.3571
Os11g0117500	ORGLA11G0202000	98.125	98.125
Os11g0117600	ORGLA11G0202100	96.7533	45.1515
Os11g0117700	ORGLA11G0202200	97.0387	98.4971
Os11g0117900	ORGLA11G0202300	73.3083	94.6602
Os11g0118000	ORGLA11G0202400	65.0794	94.7977
Os11g0118300	ORGLA11G0202600	91.248	98.5989
Os11g0118500	ORGLA11G0202700	99.5334	99.5334
Os11g0118600	ORGLA12G0008300	99.6795	99.6795
Os11g0118800	ORGLA11G0199800	100	100
Os11g0119100	ORGLA11G0199700	97.5904	34.8387
Os11g0119700	ORGLA11G0199300	57.2687	38.6905
Os11g0119900	ORGLA11G0199200	95.5836	77.892
Os11g0120100	ORGLA11G0199100	99.5745	99.5745
Os11g0120200	ORGLA11G0199000	99.7175	99.7175
Os11g0120300	ORGLA11G0198900	98.6425	97.7579
Os11g0120600	ORGLA11G0198800	99.0566	95.8904
Os11g0120725	ORGLA11G0198600	98.0769	98.0769
Os11g0121000	ORGLA11G0011800	83.8428	99.4819
Os11g0121300	ORGLA11G0012200	100	100
Os11g0121400	ORGLA11G0012300	99.2736	99.2736
Os11g0121500	ORGLA11G0012400	93.1034	64.5933
Os11g0122150	ORGLA11G0012600	73.2673	47.1338
Os11g0122800	ORGLA04G0064700	92.9054	45.4545
Os11g0123033	ORGLA04G0064600	46.3415	95.9596
Os11g0123066	ORGLA02G0341700	98	98
Os11g0123066	ORGLA04G0064400	98	98
Os11g0123400	ORGLA11G0013000	99.5283	99.5283
Os11g0123500	ORGLA11G0013100	72.2222	96.8944
Os11g0124300	ORGLA11G0013300	79.2627	95.0276
Os11g0124300	ORGLA12G0010300	74.5008	94.358
Os11g0125700	ORGLA12G0011000	43.8776	27.9221
Os11g0126800	ORGLA12G0011300	94.2029	46.6507
Os11g0127000	ORGLA11G0014000	96.6102	98.6159
Os11g0127800	ORGLA12G0011600	81.2261	75.1773
Os11g0127900	ORGLA12G0011800	100	100
Os11g0128300	ORGLA11G0014400	100	100
Os11g0128500	ORGLA12G0012300	96.7533	95.8199
Os11g0129800	ORGLA11G0015000	94.8919	94.7059
Os11g0130100	ORGLA11G0015100	87.4468	71.7277
Os11g0130300	ORGLA11G0015300	99.7041	99.7041
Os11g0130900	ORGLA11G0015800	98.5522	93.707
Os11g0131100	ORGLA11G0015900	98.895	97.2826
Os11g0131200	ORGLA11G0016000	100	100
Os11g0131300	ORGLA11G0016100	95.9184	94.7103
Os11g0131400	ORGLA11G0016200	94.4923	88.2637
Os11g0131600	ORGLA11G0016300	95.0301	99.684
Os11g0131800	ORGLA07G0093800	56.25	16.0714
Os11g0131900	ORGLA11G0016400	98.9362	98.786
Os11g0132000	ORGLA12G0013700	75.8621	13.4694
Os11g0132600	ORGLA11G0016900	98.0213	98.0213
Os11g0132700	ORGLA11G0017000	97.9684	97.9684
Os11g0133001	ORGLA11G0017300	98.9924	61.9385
Os11g0133100	ORGLA11G0017400	99.0977	78.3591
Os11g0133200	ORGLA11G0017500	53.5971	89.759
Os11g0133300	ORGLA11G0017600	98.9474	66.7456
Os11g0133500	ORGLA11G0017800	98.7937	98.913
Os11g0133600	ORGLA11G0017900	99.3289	98.9967
Os11g0133800	ORGLA11G0018100	98.9339	95.6701
Os11g0133800	ORGLA12G0016100	50.9595	33.8048
Os11g0133900	ORGLA11G0018200	49.5192	99.0385
Os11g0134100	ORGLA11G0018400	86.6864	45.0769
Os11g0134300	ORGLA11G0018500	99.2593	88.5463
Os11g0134500	ORGLA11G0018600	99.5699	99.5699
Os11g0134600	ORGLA11G0018700	99.422	95.5556
Os11g0134700	ORGLA11G0018800	98.827	98.827
Os11g0134900	ORGLA11G0018900	99.5772	99.5772
Os11g0135000	ORGLA11G0019000	99.5745	99.5745
Os11g0135300	ORGLA11G0019100	71.1694	98.6034
Os11g0135400	ORGLA11G0019200	100	100
Os11g0136500	ORGLA11G0019600	96.4539	95.4386
Os11g0136600	ORGLA12G0018100	100	94.5804
Os11g0136701	ORGLA11G0019800	69.3548	43.8776
Os11g0136701	ORGLA12G0018200	67.7419	42.8571
Os11g0137000	ORGLA11G0020100	97.4729	97.2973
Os11g0137200	ORGLA11G0020300	99.4832	99.4832
Os11g0137300	ORGLA12G0018700	97.4775	59.4832
Os11g0138600	ORGLA12G0019400	97.6415	82.8
Os11g0138700	ORGLA11G0021100	99.5181	99.5181
Os11g0138900	ORGLA11G0021300	98.5955	98.5955
Os11g0139100	ORGLA11G0021500	100	100
Os11g0139400	ORGLA11G0021600	100	100
Os11g0139500	ORGLA11G0021700	93.5238	97.8088
Os11g0139600	ORGLA11G0021800	60.7204	65.1934
Os11g0139900	ORGLA11G0021900	88.2591	91.2134
Os11g0140400	ORGLA11G0022200	97.216	85.8407
Os11g0140700	ORGLA11G0022500	84.9315	29.8077
Os11g0140800	ORGLA11G0022600	99.7275	99.7275
Os11g0140900	ORGLA11G0022700	100	100
Os11g0141000	ORGLA11G0022800	98.8038	98.8038
Os11g0141100	ORGLA11G0022900	98.1982	76.4912
Os11g0141333	ORGLA11G0023100	88.8889	92.3077
Os11g0141400	ORGLA11G0023300	96.8085	93.3333
Os11g0141700	ORGLA11G0023500	62.6482	90.5714
Os11g0141900	ORGLA12G0021800	98.9879	99.1886
Os11g0142500	ORGLA11G0024000	86.7717	85.8255
Os11g0142800	ORGLA11G0024200	100	100
Os11g0143200	ORGLA11G0024300	99.6008	99.6008
Os11g0143300	ORGLA11G0024400	99.5192	99.5192
Os11g0143300	ORGLA12G0022600	99.0385	99.0385
Os11g0143500	ORGLA11G0024600	98.1132	98.1132
Os11g0143600	ORGLA11G0024700	47.3684	30.1829
Os11g0143700	ORGLA12G0023000	80.1587	92.8736
Os11g0144500	ORGLA11G0025100	98.4496	100
Os11g0144900	ORGLA11G0025400	99.8871	99.8871
Os11g0145000	ORGLA11G0025500	99.1217	98.5037
Os11g0145100	ORGLA11G0025600	98.8281	98.8281
Os11g0145200	ORGLA11G0025700	98.3402	98.3402
Os11g0145400	ORGLA11G0025900	86.747	98.6301
Os11g0145700	ORGLA11G0026000	85.755	60.8081
Os11g0146000	ORGLA11G0026100	35.0318	39.8551
Os11g0146100	ORGLA11G0026200	44.0404	97.7579
Os11g0146200	ORGLA11G0026400	22.5641	16
Os11g0146300	ORGLA11G0026500	98.0392	98.0392
Os11g0146500	ORGLA11G0026600	99.5238	99.5238
Os11g0146550	ORGLA11G0026700	98.0392	99.5025
Os11g0146600	ORGLA11G0026800	100	100
Os11g0146700	ORGLA11G0026900	99.2945	99.2945
Os11g0146800	ORGLA11G0027000	99.7093	95.8101
Os11g0146950	ORGLA11G0027200	5.68182	6.94444
Os11g0147000	ORGLA11G0027300	99.0127	98.5955
Os11g0147100	ORGLA11G0027400	98.7805	98.7805
Os11g0147200	ORGLA11G0027600	79.646	91.4634
Os11g0147500	ORGLA11G0027700	99.6116	99.8055
Os11g0147800	ORGLA11G0027900	99.5781	99.5781
Os11g0148000	ORGLA11G0028100	99.6226	99.6226
Os11g0148200	ORGLA11G0028200	99.5349	91.453
Os11g0148300	ORGLA11G0028300	100	100
Os11g0148400	ORGLA11G0028400	99.3464	96.6614
Os11g0148500	ORGLA11G0028500	100	100
Os11g0148600	ORGLA11G0028600	100	100
Os11g0148700	ORGLA11G0028700	99.4985	52.5424
