Gene stable ID	Gossypium raimondii gene stable ID	%id. target Gossypium raimondii gene identical to query gene	%id. query gene identical to target Gossypium raimondii gene
Os10g0437400	B456_009G260600	47.9657	40.2878
Os10g0437400	B456_009G260800	47.1092	39.0764
Os10g0437400	B456_009G261000	47.7516	39.3993
Os10g0437400	B456_009G261100	46.2527	38.1625
Os10g0437400	B456_009G261300	46.6809	38.79
Os10g0437400	B456_009G261500	46.4668	39.1697
Os10g0437400	B456_010G130100	47.9657	39.2294
Os10g0437500	B456_006G146300	37.0166	39.645
Os10g0437500	B456_009G396200	38.1215	35.567
Os10g0437600	B456_001G239200	53.1375	54.446
Os10g0437600	B456_006G016400	55.4072	54.8942
Os10g0437600	B456_009G348800	31.2417	75.4839
Os10g0437600	B456_010G148700	4.27236	43.8356
Os10g0437700	B456_004G012000	25.1534	19.2488
Os10g0437700	B456_004G251000	20.2454	17.6471
Os10g0437700	B456_004G251100	19.0184	19.375
Os10g0437700	B456_004G251300	20.2454	17.5532
Os10g0437700	B456_005G209500	26.3804	10.3865
Os10g0437700	B456_007G259500	20.2454	16.5829
Os10g0437700	B456_009G080600	25.1534	15.4135
Os10g0437700	B456_009G301700	14.1104	9.66387
Os10g0437700	B456_012G022900	18.4049	13.0435
Os10g0437700	B456_013G194400	20.2454	22.9167
Os10g0438000	B456_004G251700	63.0872	62.4585
Os10g0438000	B456_013G195400	55.3691	58.9286
Os10g0438100	B456_004G269000	25.9091	33.7278
Os10g0438300	B456_009G026400	23.4624	25.1834
Os10g0438300	B456_010G073400	23.4624	25.1834
Os10g0438500	B456_003G007500	49.2366	48.4962
Os10g0438500	B456_007G192100	50	49.0637
Os10g0438600	B456_003G0076002	46.648	44.6524
Os10g0438600	B456_009G192700	46.0894	45.3297
Os10g0438600	B456_010G002300	46.0894	41.3534
Os10g0438700	B456_007G191900	47.9167	52.8736
Os10g0438800	B456_003G007100	24.0602	22.3776
Os10g0439100	B456_009G192100	61.5686	61.5686
Os10g0439100	B456_009G269200	60	60
Os10g0439100	B456_010G001800	62.3529	62.3529
Os10g0439200	B456_009G192100	63.6735	61.1765
Os10g0439200	B456_009G269200	63.2653	60.7843
Os10g0439200	B456_010G001800	63.2653	60.7843
Os10g0439600	B456_002G002300	66.6667	38.2403
Os10g0439600	B456_002G149800	61.3569	33.657
Os10g0439600	B456_003G049000	62.2419	36.4421
Os10g0439600	B456_005G254800	65.7817	38.6482
Os10g0440100	B456_002G247000	63.8728	62.6062
Os10g0440100	B456_006G163100	63.0058	61.7564
Os10g0441800	B456_011G2375001	40.4	71.1268
Os10g0441800	B456_011G2375002	22.4	78.8732
Os10g0441900	B456_001G050500	51.2301	52.4444
Os10g0441900	B456_006G171000	54.1245	55.9043
Os10g0441900	B456_007G346700	42.9812	46.8454
Os10g0441900	B456_012G116100	50.7959	52.3881
Os10g0442000	B456_001G050500	52.4752	54.963
Os10g0442000	B456_006G171000	52.8996	55.9043
Os10g0442000	B456_007G346700	42.5743	47.4763
Os10g0442000	B456_012G116100	51.0608	53.8806
Os10g0442100	B456_006G164700	48.0263	43.2593
Os10g0442400	B456_003G144500	52.9175	55.0209
Os10g0442600	B456_003G146600	13.3333	14.6893
Os10g0442700	B456_012G134100	51.5213	48.381
Os10g0442800	B456_006G165500	56.3991	62.0525
Os10g0442800	B456_009G312200	55.5315	59.9532
Os10g0442800	B456_009G415600	55.0976	55.4585
Os10g0442800	B456_011G238100	57.2668	61.5385
Os10g0442900	B456_002G162300	47.4916	39.408
Os10g0442900	B456_011G238200	48.272	39.1147
Os10g0442900	B456_013G267600	48.3835	40.1109
Os10g0443000	B456_004G144500	55.0265	31.7073
Os10g0443000	B456_007G122500	51.8519	30.0613
Os10g0443000	B456_007G122600	52.381	27.1233
Os10g0443100	B456_004G144500	33.5366	16.7683
Os10g0443100	B456_007G122500	29.878	15.0307
Os10g0443100	B456_007G122600	29.878	13.4247
Os10g0443200	B456_009G415700	58.8435	58.6441
Os10g0444400	B456_009G326000	71.0438	75.492
Os10g0444400	B456_013G091300	70.5387	74.9553
Os10g0444500	B456_002G032400	57.2998	55.4711
Os10g0445400	B456_009G092300	49.187	49.7942
Os10g0445400	B456_012G113300	50.813	51.4403
Os10g0445400	B456_013G260400	45.122	44.5783
Os10g0445500	B456_002G025000	46.8354	45.679
Os10g0445500	B456_006G070600	59.4937	59.8726
Os10g0445500	B456_011G171300	34.8101	43.6508
Os10g0445500	B456_011G172100	59.4937	59.8726
Os10g0445500	B456_011G172200	50.6329	50.9554
Os10g0445600	B456_013G120100	40.0853	32.358
Os10g0446200	B456_004G159100	43.787	45.2876
Os10g0446200	B456_007G101400	44.9704	46.5686
Os10g0446400	B456_001G168400	18.5976	8.28804
Os10g0446400	B456_004G213500	19.2073	10.9756
Os10g0446400	B456_007G101000	0.304878	0.297619
Os10g0446400	B456_008G120900	18.5976	9.17293
Os10g0446800	B456_003G047200	34.2657	14.497
Os10g0447100	B456_003G157300	88.8889	57.1429
Os10g0447100	B456_007G023700	89.5833	70.1087
Os10g0447100	B456_008G248000	89.5833	70.1087
Os10g0447600	B456_001G083900	48.8648	41.8074
Os10g0452800	B456_005G116700	68.8608	70.8333
Os10g0456400	B456_001G099500	49.1393	55.8719
Os10g0456400	B456_001G190400	51.7997	58.1722
Os10g0456400	B456_001G223300	45.5399	51.0526
Os10g0456500	B456_002G160800	58.3432	60.4908
Os10g0456500	B456_005G094900	5.79882	61.25
Os10g0456500	B456_008G052500	12.1893	47.032
Os10g0456500	B456_009G349900	3.90533	40.2439
Os10g0456500	B456_009G412500	62.7219	63.0202
Os10g0456500	B456_011G171800	10.1775	44.7917
Os10g0456600	B456_002G160900	68.9189	72.1698
Os10g0456600	B456_006G161100	65.3153	65.6109
Os10g0456600	B456_007G372500	61.7117	63.1336
Os10g0456600	B456_009G412800	71.6216	75
Os10g0456800	B456_003G146200	66.9173	60.5442
Os10g0456800	B456_009G413400	67.2932	63.2509
Os10g0456900	B456_011G062600	48.5294	4.87445
Os10g0456950	B456_011G062600	40.5573	2.41876
Os10g0457000	B456_011G102300	76.9014	74.5902
Os10g0457200	B456_002G246200	56.8228	55.4672
Os10g0457400	B456_009G111300	27.9202	35.2518
Os10g0457400	B456_009G309800	26.7806	31.8644
Os10g0457400	B456_010G207300	26.7806	18.5771
Os10g0457500	B456_006G219600	74.1463	74.8768
Os10g0457600	B456_001G185200	78.5249	77.8495
Os10g0457600	B456_007G152600	78.0911	79.2952
Os10g0457700	B456_007G273900	56.0273	49.7978
Os10g0458700	B456_005G185700	40.8669	32.3529
Os10g0458700	B456_009G350100	40.5573	35.0267
Os10g0460733	B456_007G206400	17.1717	18.8192
Os10g0460900	B456_013G140800	47.769	54.6547
Os10g0461100	B456_013G140800	23.2775	37.5375
Os10g0461400	B456_009G317700	64.7619	26.5625
Os10g0462800	B456_013G119100	67.2606	67.4107
Os10g0462900	B456_005G135800	5.57491	36.7816
Os10g0462900	B456_006G219100	90.9408	90.7826
Os10g0462900	B456_006G219200	90.4181	90.2609
Os10g0462900	B456_007G151700	86.0627	85.913
Os10g0463100	B456_001G156100	2.24949	6.96203
Os10g0463100	B456_007G291500	12.8834	26.3598
Os10g0463100	B456_008G245800	47.0348	41.7423
Os10g0463100	B456_008G246500	47.0348	42.1245
Os10g0463100	B456_009G4334001	5.31697	41.2698
Os10g0463100	B456_009G4334002	1.02249	6.25
Os10g0463100	B456_010G130000	46.2168	41.3919
Os10g0463100	B456_013G2048001	7.36196	44.4444
Os10g0463100	B456_013G2048002	4.70348	17.6923
Os10g0463200	B456_001G235500	59.2308	63.6364
Os10g0463200	B456_004G249700	58.2051	62.1918
Os10g0463200	B456_004G249800	60.5128	63.9566
Os10g0463200	B456_007G271400	56.6667	59.7297
Os10g0463200	B456_007G271700	58.9744	62.6703
Os10g0463200	B456_013G119200	58.4615	62.9834
Os10g0463200	B456_013G119300	61.5385	65.0406
Os10g0463200	B456_013G188900	58.4615	62.1253
Os10g0463300	B456_005G054300	33.9806	37.8378
Os10g0463300	B456_006G254900	35.9223	37.3737
Os10g0463800	B456_013G077700	59.0659	57.1809
Os10g0464100	B456_001G237200	67.8019	68.9764
Os10g0464300	B456_006G254400	37.5	38.5475
Os10g0464300	B456_011G180300	34.7826	23.7918
Os10g0464400	B456_009G173700	70.0252	70.0252
Os10g0464500	B456_011G051600	23.8683	16.6906
Os10g0464800	B456_011G051600	24.3414	33.2374
Os10g0465000	B456_004G222700	34.0336	15.458
Os10g0465700	B456_006G073600	63.5514	57.725
Os10g0465700	B456_011G1809001	50.6542	72.2667
Os10g0465700	B456_011G1809002	15.8879	41.0628
Os10g0465700	B456_011G1810001	50.4673	71.618
Os10g0465700	B456_011G1810002	15.8879	40.2844
Os10g0465800	B456_002G231800	90.5882	46.9512
Os10g0465800	B456_006G144200	94.1176	48.7805
Os10g0465800	B456_006G144300	94.1176	48.7805
Os10g0465800	B456_009G391900	92.9412	48.1707
Os10g0465900	B456_001G236300	41.7808	16.6667
Os10g0465900	B456_004G057700	46.5753	17.1285
Os10g0465950	B456_001G236400	30.4054	42.0561
Os10g0465950	B456_004G222600	29.0541	39.0909
Os10g0465950	B456_013G188700	33.7838	45.4545
Os10g0466000	B456_004G057600	18.851	19.1257
Os10g0466000	B456_007G150500	17.9533	19.0114
Os10g0466100	B456_002G163700	54.7009	53.5565
Os10g0466200	B456_001G199600	75.4839	75.4839
Os10g0466300	B456_002G026500	71.3473	71.8929
Os10g0466300	B456_005G053600	71.3473	72.447
Os10g0466300	B456_006G251300	73.055	73.4733
Os10g0466500	B456_005G053500	28.7037	22.0903
Os10g0466500	B456_006G073000	29.0123	23.7975
Os10g0466500	B456_011G178300	31.4815	25.1232
Os10g0466700	B456_001G180900	99.2857	99.2857
Os10g0466700	B456_007G149400	99.2857	99.2857
Os10g0467200	B456_007G274800	74.1117	74.4898
Os10g0467600	B456_005G053200	69.9029	70.2439
Os10g0467600	B456_011G178800	69.4175	70.098
Os10g0467800	B456_001G238100	76.5757	78.7996
Os10g0467800	B456_004G057400	77.1402	78.8462
Os10g0467900	B456_001G180300	26.1468	34.8411
Os10g0467900	B456_007G148900	39.8165	35.4286
Os10g0468250	B456_007G206400	14.3852	22.8782
Os10g0468500	B456_001G180300	32.7288	48.533
Os10g0468500	B456_007G148900	52.0198	51.5102
Os10g0468800	B456_005G083800	32.2344	10.2326
Os10g0468800	B456_007G154700	24.5421	11.2416
Os10g0468800	B456_007G289600	24.9084	10.8453
Os10g0469000	B456_005G083800	21.7202	29.0698
Os10g0469000	B456_007G154700	16.3336	31.5436
Os10g0469000	B456_007G289600	17.2024	31.5789
Os10g0469300	B456_005G083800	23.2092	28.2558
Os10g0469300	B456_007G154700	18.8157	33.0537
Os10g0469300	B456_007G289600	19.0067	31.7384
Os10g0469600	B456_005G083800	23.7595	28.9535
Os10g0469600	B456_007G154700	18.5114	32.5503
Os10g0469600	B456_007G289600	18.416	30.7815
Os10g0469700	B456_005G083800	26.0274	15.4651
Os10g0469700	B456_007G154700	23.6791	20.302
Os10g0469700	B456_007G289600	22.8963	18.6603
Os10g0470700	B456_001G180200	49.0164	58.3984
Os10g0470700	B456_001G238300	59.6721	59.7701
Os10g0470900	B456_005G052700	57.7586	58.6433
Os10g0470900	B456_005G053000	58.6207	59.3886
Os10g0471000	B456_002G025900	52.7273	16.7469
Os10g0471000	B456_005G052600	51.8182	16.474
Os10g0471000	B456_006G251900	50.303	15.9004
Os10g0471000	B456_011G179500	51.8182	16.4265
Os10g0471100	B456_001G122000	51.6908	48.7102
Os10g0471100	B456_010G191100	61.9968	61.6987
Os10g0471100	B456_010G191200	58.6151	58.9951
Os10g0471100	B456_010G191300	60.0644	55.5887
Os10g0471100	B456_012G081500	59.5813	58.6371
Os10g0471100	B456_012G081600	59.5813	57.6324
Os10g0471300	B456_006G252000	67.8571	69.9387
Os10g0471350	B456_009G393800	74.9499	72.2705
Os10g0471400	B456_004G222000	53.5076	52.9973
Os10g0471400	B456_005G051900	56.6713	56.3611
Os10g0471400	B456_007G148500	56.3961	56.0109
Os10g0471700	B456_004G225500	34.0206	32.6733
Os10g0471700	B456_006G221800	50.5155	37.5479
Os10g0471700	B456_006G221900	47.4227	35.6589
Os10g0471700	B456_009G339200	44.8454	34.9398
Os10g0472501	B456_001G255300	24.6377	23.2877
Os10g0472501	B456_004G221900	26.8116	24.5033
Os10g0472501	B456_005G051600	25.3623	25.7353
Os10g0472501	B456_006G252200	23.913	23.741
Os10g0472501	B456_007G148300	27.5362	24.359
Os10g0472900	B456_001G107300	52.043	51.9313
Os10g0472900	B456_009G102300	52.4731	52.2484
Os10g0472900	B456_010G202800	47.7419	48.0519
Os10g0472900	B456_011G245100	49.8925	51.6704
Os10g0472900	B456_011G249000	48.8172	49.7807
Os10g0472900	B456_011G249100	33.1183	45.0292
Os10g0472900	B456_011G249200	48.3871	48.913
Os10g0473400	B456_006G221200	72.9979	73.3746
Os10g0473400	B456_011G160300	72.1766	72.549
Os10g0473800	B456_007G117800	35.9504	16.141
Os10g0473950	B456_006G056500	15.4286	12
Os10g0474100	B456_001G179800	53.4314	43.6582
Os10g0474100	B456_006G252500	53.4314	43.7166
Os10g0474100	B456_011G177100	54.085	44.37
Os10g0474800	B456_001G179800	54.6326	22.8304
Os10g0474800	B456_006G252500	59.1054	24.7326
Os10g0474800	B456_011G177100	60.3834	25.3351
Os10g0474900	B456_001G179800	30.6358	7.0761
Os10g0474900	B456_006G252500	27.7457	6.41711
Os10g0474900	B456_011G177100	28.3237	6.56836
Os10g0475100	B456_001G179800	38.1549	44.7263
Os10g0475100	B456_006G252500	38.041	44.6524
Os10g0475100	B456_011G177100	38.9522	45.8445
Os10g0475900	B456_011G176700	25.9146	22.4868
Os10g0476000	B456_001G179100	64.8084	67.6364
Os10g0476000	B456_001G254400	65.1568	68
Os10g0476100	B456_004G221500	72.5379	70.9259
Os10g0476100	B456_005G050600	74.8106	72.0803
Os10g0476100	B456_006G253200	74.8106	72.3443
Os10g0476100	B456_007G147700	72.9167	69.1203
Os10g0476100	B456_011G175100	74.6212	72.2936
Os10g0476300	B456_004G249300	57.0526	56.8134
Os10g0476300	B456_007G275800	64	65.5172
Os10g0476400	B456_001G179400	74.0566	74.0566
Os10g0476400	B456_001G254800	69.3396	59.5142
Os10g0476600	B456_001G179600	68.207	65.0794
Os10g0476600	B456_001G254900	72.8281	72.2936
Os10g0476600	B456_004G249400	76.1553	76.4379
Os10g0476600	B456_006G253100	69.3161	68.1818
Os10g0476600	B456_007G275600	76.1553	76.4379
Os10g0476600	B456_011G175300	76.3401	76.0589
Os10g0476600	B456_013G187900	76.1553	76.4379
Os10g0476700	B456_008G295700	66.6667	66.9145
Os10g0476900	B456_007G276000	32.8336	36.9309
Os10g0476900	B456_013G187800	33.1334	37.1429
Os10g0477000	B456_004G249100	55.3173	55.6514
Os10g0477100	B456_001G178900	67.5851	68.0261
Os10g0477100	B456_005G050500	74.0681	74.1883
Os10g0477100	B456_011G175000	74.2301	74.4715
Os10g0477600	B456_001G178800	39.5062	45.8781
Os10g0477600	B456_001G254300	40.7407	44.898
Os10g0477600	B456_004G221300	38.2716	46.2687
Os10g0477600	B456_007G147300	38.5802	49.2126
Os10g0477800	B456_001G079800	63.8254	63.8254
Os10g0477900	B456_009G175500	28.9231	27.9762
Os10g0478000	B456_001G178100	60.2941	65.0794
Os10g0478000	B456_001G254200	60.2941	65.7754
Os10g0478000	B456_004G221200	55.8824	61.6216
Os10g0478000	B456_005G050400	62.7451	58.9862
Os10g0478000	B456_006G253300	61.2745	51.2295
Os10g0478000	B456_007G147000	60.7843	65.6085
Os10g0478000	B456_007G276300	60.2941	54.6667
Os10g0478000	B456_011G174900	62.7451	62.7451
Os10g0478000	B456_013G187500	62.7451	62.7451
Os10g0478100	B456_007G345400	43.9597	45.6446
Os10g0478200	B456_005G050200	90.6627	90.6627
Os10g0478200	B456_011G174200	90.3614	90.0901
Os10g0478300	B456_002G016800	33.6957	40.0862
Os10g0478300	B456_005G206800	34.058	33.813
Os10g0478300	B456_008G151100	31.5217	33.2061
Os10g0478300	B456_010G148300	27.8986	31.0484
Os10g0478300	B456_011G021300	27.1739	44.1176
Os10g0478300	B456_012G132400	34.4203	37.1094
Os10g0478300	B456_013G071600	30.0725	32.1705
Os10g0478300	B456_013G0729002	21.3768	27.6995
Os10g0478300	B456_013G073000	25.7246	33.4906
Os10g0478300	B456_013G143000	29.7101	33.8843
Os10g0478300	B456_013G143100	28.9855	32.9218
Os10g0478300	B456_013G143200	29.7101	33.3333
Os10g0478300	B456_013G143300	18.1159	27.4725
Os10g0478400	B456_002G162400	27.3523	27.8396
Os10g0478400	B456_006G165700	28.884	29.6629
Os10g0478400	B456_009G416200	27.5711	27.2138
Os10g0478900	B456_009G065300	30.8511	58
Os10g0479500	B456_008G060500	27.451	33.1361
Os10g0479600	B456_008G210700	68.9655	68.9655
Os10g0479700	B456_003G142900	60.5405	65.8824
Os10g0479700	B456_004G230300	59.7297	65
Os10g0479700	B456_009G108100	61.3514	66.7647
Os10g0479800	B456_003G142800	80	13.0435
Os10g0479800	B456_004G230200	82.5	13.4328
Os10g0479800	B456_009G108000	70	11.2299
Os10g0479800	B456_009G313600	63.3333	10.3121
Os10g0479800	B456_010G205600	77.5	12.7923
Os10g0480200	B456_003G142200	72.5	72.071
Os10g0480200	B456_004G229400	71.4286	71.1744
Os10g0480200	B456_009G107500	72.0238	71.7675
Os10g0480200	B456_013G266900	72.1429	72.488
Os10g0480500	B456_003G142000	45.3307	54.186
Os10g0480500	B456_004G229300	44.7471	54.6318
Os10g0480900	B456_004G001200	49.711	14.2149
Os10g0480900	B456_006G183900	52.0231	14.876
Os10g0480900	B456_006G184000	52.0231	14.876
Os10g0480900	B456_011G033400	5.20231	2.67062
Os10g0481000	B456_003G141800	13.7124	23.6994
Os10g0481000	B456_004G001300	12.0401	21.4286
Os10g0481000	B456_006G166600	13.3779	21.7391
Os10g0481000	B456_009G417700	13.7124	22.4044
Os10g0481000	B456_013G266800	14.0468	25
Os10g0481300	B456_004G032100	46.0784	39.1667
Os10g0481300	B456_007G072000	42.1569	36.9099
Os10g0481300	B456_007G245500	49.5098	43.5345
Os10g0481300	B456_012G120900	52.451	45.7265
Os10g0481300	B456_012G121000	48.5294	42.3077
Os10g0481300	B456_012G121100	49.5098	43.1624
Os10g0481300	B456_012G121400	51.9608	44.9153
Os10g0481300	B456_013G014600	46.5686	43.1818
Os10g0481400	B456_004G228800	22.549	29.1139
Os10g0481400	B456_009G107000	23.5294	20.5128
Os10g0481450	B456_003G073200	43.6735	34.4051
Os10g0481450	B456_008G261500	48.9796	44.6097
Os10g0481500	B456_006G135600	71.5464	71.9917
Os10g0482900	B456_005G151400	46.5909	49.697
Os10g0482900	B456_008G171400	43.608	45.8894
Os10g0482900	B456_013G028400	42.0455	42.1053
Os10g0483000	B456_004G264900	77.439	77.439
Os10g0483000	B456_007G286300	76.8293	76.8293
Os10g0483000	B456_011G057700	76.8293	75.9036
Os10g0483400	B456_009G119100	46.4088	13.1045
Os10g0483900	B456_004G047800	26.2376	34.8684
Os10g0483900	B456_008G054900	26.2376	34.4156
Os10g0484300	B456_007G306300	41.3495	40.5773
Os10g0484700	B456_006G236900	62.8641	64.9123
Os10g0484800	B456_004G165000	60.9254	61.399
Os10g0484900	B456_013G028800	30.6075	33.1646
Os10g0485000	B456_002G167700	39.2393	47.6351
Os10g0485100	B456_013G070900	26.7836	21.2234
Os10g0485300	B456_012G144000	32.8748	35.1988
Os10g0485300	B456_013G055300	33.425	35.5783
Os10g0485500	B456_002G015700	35.0543	34.2175
Os10g0485500	B456_005G210600	40.2174	38.5417
Os10g0485500	B456_008G148600	24.7283	35.9684
Os10g0485500	B456_013G070300	39.1304	37.2093
Os10g0485600	B456_010G093100	48.3201	47.2239
Os10g0485600	B456_013G221400	38.2407	42.8181
Os10g0486000	B456_013G070000	61.1607	55.9184
Os10g0486100	B456_012G133700	64.6429	66.1792
Os10g0486100	B456_013G069900	48.3929	59.8234
Os10g0486600	B456_011G179300	49.2958	79.5455
Os10g0486600	B456_012G134400	97.8873	67.1498
Os10g0486600	B456_013G069500	78.169	94.8718
Os10g0486900	B456_009G008100	63.5593	55.9701
Os10g0486900	B456_012G097100	67.3729	57.6087
Os10g0487300	B456_008G054800	34.6429	35.1449
Os10g0487900	B456_006G132800	31.3725	9.67742
Os10g0488100	B456_002G015400	76	72.6115
Os10g0488100	B456_002G209700	30	59.2105
Os10g0488300	B456_009G264800	58.1159	57.0413
Os10g0488800	B456_005G212100	74.7368	61.9006
Os10g0488800	B456_008G147000	73.8947	60.9375
Os10g0488800	B456_012G016000	4.94737	16.4912
Os10g0488800	B456_013G068300	74.2105	58.799
Os10g0488900	B456_002G240300	60.1093	31.6547
Os10g0489000	B456_005G212300	24.2991	55.914
Os10g0489000	B456_005G212400	45.7944	37.8378
Os10g0489000	B456_005G212500	47.6636	44.5415
Os10g0489000	B456_005G212600	45.7944	42.7948
Os10g0489000	B456_005G212700	45.7944	42.7948
Os10g0489000	B456_005G212800	47.1963	44.4934
Os10g0489000	B456_008G147200	49.0654	46.2555
Os10g0489000	B456_013G067700	49.5327	44.9153
Os10g0489000	B456_013G067800	48.5981	46.0177
Os10g0489000	B456_013G067900	27.1028	33.3333
Os10g0489100	B456_012G135800	62.5316	57.8454
Os10g0489100	B456_013G067300	61.519	57.5829
Os10g0489200	B456_003G146000	50	51.4925
Os10g0489301	B456_009G109400	41.3174	32.093
Os10g0489301	B456_009G109500	37.1257	32.4607
Os10g0489500	B456_011G019700	36.7906	32.0819
Os10g0489800	B456_004G262300	37.859	30.6554
Os10g0490800	B456_002G009600	36.8421	34.1463
Os10g0490800	B456_013G047500	35.0877	43.956
Os10g0490800	B456_013G047600	38.5965	40.7407
Os10g0490800	B456_013G047800	39.9123	38.7234
Os10g0490900	B456_002G009600	41.1255	38.6179
Os10g0490900	B456_013G047500	37.2294	47.2527
Os10g0490900	B456_013G047600	45.0216	48.1481
Os10g0490900	B456_013G047800	47.1861	46.383
Os10g0491000	B456_002G009600	44.1048	41.0569
Os10g0491000	B456_013G047500	31.441	39.5604
Os10g0491000	B456_013G047600	40.6114	43.0556
Os10g0491000	B456_013G047800	42.3581	41.2766
Os10g0491900	B456_008G146800	60.177	56.6667
Os10g0492000	B456_003G151500	60.7083	35.8209
Os10g0492101	B456_003G151500	39.4286	6.86567
Os10g0492300	B456_003G151500	49.6487	21.0945
Os10g0492400	B456_007G047200	30.4348	16.2521
Os10g0492600	B456_005G135200	64.0152	66.0156
Os10g0492800	B456_008G293400	58.0822	58.4022
Os10g0492900	B456_005G214100	66.782	48.7374
Os10g0492900	B456_012G136800	71.2803	51.8892
Os10g0493600	B456_013G066400	62.8297	63.4383
Os10g0493800	B456_009G015600	43.1095	42.5087
Os10g0493900	B456_008G055000	74.2331	30.4786
Os10g0494000	B456_002G017700	47.7987	48.4076
Os10g0494000	B456_005G204000	48.1132	48.4177
Os10g0494000	B456_008G152800	46.2264	46.519
Os10g0494000	B456_012G130700	46.2264	47.8827
Os10g0494200	B456_013G040500	62.5293	62.6761
Os10g0494300	B456_001G068300	77.455	79.7721
Os10g0494300	B456_005G134100	77.1784	79.1489
Os10g0494500	B456_006G180200	40.8	43.038
Os10g0494500	B456_012G111100	34.8	46.1538
Os10g0495000	B456_007G181200	33.3333	35.5742
Os10g0495100	B456_001G131600	19.0889	21.0024
Os10g0495100	B456_003G171600	24.9458	19.2308
Os10g0495100	B456_004G240600	22.9935	20.8251
Os10g0495100	B456_004G243800	26.4642	18.8563
Os10g0495100	B456_005G047000	29.718	21.3729
Os10g0495100	B456_006G008400	27.3319	21.3922
Os10g0495100	B456_006G011400	26.4642	18.8854
Os10g0495100	B456_006G247100	26.2473	18.9655
Os10g0495100	B456_006G253800	22.7766	17.8876
Os10g0495100	B456_007G143100	14.7505	18.5792
Os10g0495100	B456_009G375200	26.2473	21.0069
Os10g0495100	B456_009G375400	27.115	20.1288
Os10g0495100	B456_009G376200	17.3536	18.3908
Os10g0495100	B456_009G376400	22.3427	21.5481
Os10g0495100	B456_009G3765002	15.8351	18.7661
Os10g0495100	B456_009G376700	26.0304	20.5479
Os10g0495100	B456_009G376900	10.4121	15
Os10g0495100	B456_009G377100	26.898	20.5638
Os10g0495100	B456_009G377200	22.7766	18.3566
Os10g0495100	B456_009G377300	26.6811	20.1639
Os10g0495100	B456_009G377400	26.898	20.1299
Os10g0495100	B456_009G377800	14.5336	19.0341
Os10g0495100	B456_009G377900	22.9935	20.5825
Os10g0495100	B456_009G3782002	8.45987	12.8289
Os10g0495100	B456_009G378400	25.1627	24.2678
Os10g0495100	B456_009G378500	22.5597	22.1748
Os10g0495100	B456_009G378900	26.898	20.1299
Os10g0495100	B456_009G379200	26.6811	20.0326
Os10g0495100	B456_009G380900	22.9935	18.9624
Os10g0495100	B456_009G381100	26.4642	22.9323
Os10g0495100	B456_009G382600	26.898	21.4162
Os10g0495100	B456_009G383500	27.5488	20.2875
Os10g0495100	B456_009G383600	21.9089	20.9979
Os10g0495100	B456_009G3840001	18.872	21.5881
Os10g0495100	B456_009G384100	21.2581	17.5627
Os10g0495100	B456_009G384200	21.0412	12.1706
Os10g0495100	B456_009G389500	20.1735	20.1735
Os10g0495100	B456_011G145000	28.4165	22.3549
Os10g0495100	B456_011G145100	23.8612	19.7133
Os10g0495100	B456_011G146400	24.295	21.58
Os10g0495100	B456_011G146600	19.5228	24.2588
Os10g0495100	B456_011G151200	27.7657	20.4473
Os10g0495100	B456_011G151400	16.7028	17.4208
Os10g0495100	B456_011G151500	23.6443	13.2282
Os10g0495100	B456_013G060600	26.2473	21.8018
Os10g0495200	B456_001G131600	16.2404	30.3103
Os10g0495200	B456_003G171600	20.5882	26.9231
Os10g0495200	B456_004G240600	19.1816	29.4695
Os10g0495200	B456_004G243800	21.867	26.4297
Os10g0495200	B456_005G047000	22.1228	26.9891
Os10g0495200	B456_006G008400	21.6113	28.6927
Os10g0495200	B456_006G011400	22.1228	26.7802
Os10g0495200	B456_006G247100	21.3555	26.1755
Os10g0495200	B456_006G253800	19.4373	25.8944
Os10g0495200	B456_007G143100	13.8107	29.5082
Os10g0495200	B456_009G375200	20.7161	28.125
Os10g0495200	B456_009G375400	22.3785	28.1804
Os10g0495200	B456_009G376200	11.2532	20.2299
Os10g0495200	B456_009G376400	19.3095	31.59
Os10g0495200	B456_009G3765002	14.8338	29.8201
Os10g0495200	B456_009G376700	21.4834	28.7671
Os10g0495200	B456_009G376900	12.532	30.625
Os10g0495200	B456_009G377100	21.7391	28.1924
Os10g0495200	B456_009G377200	18.798	25.6993
Os10g0495200	B456_009G377300	21.9949	28.1967
Os10g0495200	B456_009G377400	22.1228	28.0844
Os10g0495200	B456_009G377800	13.8107	30.6818
Os10g0495200	B456_009G377900	19.821	30.0971
Os10g0495200	B456_009G3782002	10.8696	27.9605
Os10g0495200	B456_009G378400	19.3095	31.59
Os10g0495200	B456_009G378500	15.0895	25.1599
Os10g0495200	B456_009G378900	21.3555	27.1104
Os10g0495200	B456_009G379200	22.2506	28.3388
Os10g0495200	B456_009G380900	19.821	27.7281
Os10g0495200	B456_009G381100	21.7391	31.9549
Os10g0495200	B456_009G382600	21.3555	28.8428
Os10g0495200	B456_009G383500	20.3325	25.3994
Os10g0495200	B456_009G383600	18.798	30.5613
Os10g0495200	B456_009G3840001	14.7059	28.536
Os10g0495200	B456_009G384100	18.798	26.3441
Os10g0495200	B456_009G384200	18.5422	18.1932
Os10g0495200	B456_009G389500	16.3683	27.7657
Os10g0495200	B456_011G145000	20.9719	27.9863
Os10g0495200	B456_011G145100	20.5882	28.853
Os10g0495200	B456_011G146400	20.844	31.4066
