Gene stable ID	Populus trichocarpa gene stable ID	%id. target Populus trichocarpa gene identical to query gene	%id. query gene identical to target Populus trichocarpa gene
Os08g0522600	POPTR_0005s28170	74.8731	73.3831
Os08g0523600	POPTR_0003s01960	33.3333	10
Os08g0523600	POPTR_0003s01980	39.5833	37.6238
Os08g0523600	POPTR_0003s02000	0	0
Os08g0523600	POPTR_0003s02040	35.4167	34
Os08g0523600	POPTR_0003s02320	45.8333	3.40294
Os08g0523600	POPTR_0027s00370	45.8333	4.37811
Os08g0523600	POPTR_0027s00430	45.8333	4.48522
Os08g0524000	POPTR_0002s02250	65.2344	64.7287
Os08g0524000	POPTR_0009s00670	31.6406	71.0526
Os08g0524100	POPTR_0007s00410	52.8455	51.5873
Os08g0524100	POPTR_0008s07870	42.8184	59.1022
Os08g0524100	POPTR_0008s07880	11.8338	38.1924
Os08g0524100	POPTR_0010s18490	47.6061	59.548
Os08g0524100	POPTR_0017s03970	51.4905	50.1319
Os08g0524400	POPTR_0002s25070	30.7985	31.8898
Os08g0524600	POPTR_0001s34370	95.2381	30.0752
Os08g0524600	POPTR_0002s25050	95.2381	30.0752
Os08g0524600	POPTR_0011s02900	95.2381	30.0752
Os08g0524600	POPTR_0014s18940	95.2381	30.0752
Os08g0525000	POPTR_0002s25100	74.0741	73.3945
Os08g0525000	POPTR_0014s14790	32.8704	72.449
Os08g0525500	POPTR_0019s04240	59.4737	33.9339
Os08g0525600	POPTR_0002s24970	75.5172	76.1739
Os08g0525600	POPTR_0006s03190	50	54.2056
Os08g0525600	POPTR_0014s14690	73.6207	70.2303
Os08g0525600	POPTR_0016s03100	20	43.1227
Os08g0525800	POPTR_0001s32910	45.0644	50.4808
Os08g0525800	POPTR_0002s24920	46.9957	47.0968
Os08g0525800	POPTR_0002s24930	47.4249	47.5269
Os08g0525800	POPTR_0017s08720	47.4249	47.4249
Os08g0525900	POPTR_0001s32670	15.2174	1.24113
Os08g0525900	POPTR_0001s32690	17.3913	1.46789
Os08g0525900	POPTR_0017s08530	47.8261	4.09683
Os08g0525900	POPTR_0017s08550	10.8696	0.816993
Os08g0526100	POPTR_0001s32730	59.6234	62.3632
Os08g0526100	POPTR_0017s08580	57.7406	59.7403
Os08g0526300	POPTR_0001s08420	62.614	62.9969
Os08g0526300	POPTR_0003s11910	63.8298	64.2202
Os08g0526350	POPTR_0001s11540	20.603	16.2698
Os08g0526350	POPTR_0002s24690	22.1106	28.3871
Os08g0526350	POPTR_0003s14810	21.608	17.551
Os08g0526350	POPTR_0014s18890	26.6332	24.8826
Os08g0526400	POPTR_0004s00410	25	27.3913
Os08g0526400	POPTR_0011s00870	23.0159	26.7281
Os08g0526500	POPTR_0002s24620	35.0211	41.0891
Os08g0526500	POPTR_0014s18960	30.3797	37.8947
Os08g0526700	POPTR_0002s24600	28.2051	17.4603
Os08g0527100	POPTR_0001s32280	20.1251	20.8649
Os08g0527100	POPTR_0017s08270	20.5422	21.6484
Os08g0527300	POPTR_0001s32280	18.0266	10.2703
Os08g0527300	POPTR_0017s08270	19.3548	11.2088
Os08g0527400	POPTR_0001s32280	20.6667	10.0541
Os08g0527400	POPTR_0017s08270	21.5556	10.6593
Os08g0527600	POPTR_0001s32280	23.4483	11.027
Os08g0527600	POPTR_0017s08270	24.5977	11.7582
Os08g0527700	POPTR_0013s11100	37.8866	26.0177
Os08g0527700	POPTR_0013s11110	37.8866	25.7443
Os08g0527700	POPTR_0013s11120	43.0412	29.4533
Os08g0527700	POPTR_0013s11130	40.4639	31.9106
Os08g0527700	POPTR_0013s11160	40.4639	27.4476
Os08g0527700	POPTR_0013s11170	44.0722	34.8269
Os08g0527700	POPTR_0019s10840	27.0619	37.5
Os08g0527700	POPTR_0019s10860	43.5567	30.7273
Os08g0527700	POPTR_0019s10870	42.7835	38.785
Os08g0527700	POPTR_1576s00200	29.8969	45.3125
Os08g0527733	POPTR_0019s10850	42.9752	17.6871
Os08g0527733	POPTR_0019s10880	42.9752	34.4371
Os08g0527800	POPTR_0001s32280	27.5862	4.32432
Os08g0527800	POPTR_0017s08270	28.2759	4.50549
Os08g0527900	POPTR_0001s32280	24.6667	20
Os08g0527900	POPTR_0017s08270	24.2667	20
Os08g0528000	POPTR_0001s32280	21.8551	18.5946
Os08g0528000	POPTR_0017s08270	22.2363	19.2308
Os08g0528100	POPTR_0001s32280	19.9783	19.8919
Os08g0528100	POPTR_0017s08270	21.1726	21.4286
Os08g0528601	POPTR_0014s10100	45.3333	44.1558
Os08g0528900	POPTR_0002s24730	62.6822	68.038
Os08g0529000	POPTR_0013s08510	55.1351	58.9595
Os08g0529000	POPTR_0019s07990	54.3243	58.0925
Os08g0529100	POPTR_0002s14930	77.6256	76.2332
Os08g0529100	POPTR_0014s06540	77.6256	76.2332
Os08g0529200	POPTR_0013s08520	34.2105	33.7264
Os08g0529200	POPTR_0019s07980	23.9234	33.2226
Os08g0529300	POPTR_0008s01710	9.16442	19.1011
Os08g0529300	POPTR_0008s01720	21.0243	22.5434
Os08g0529300	POPTR_0013s11400	21.5633	24.3161
Os08g0529300	POPTR_0013s11420	22.1024	22.4044
Os08g0529300	POPTR_0013s11460	23.4501	22.2506
Os08g0529300	POPTR_0162s00200	22.372	19.6217
Os08g0529300	POPTR_0162s00220	22.372	20.2934
Os08g0529300	POPTR_1212s00200	11.5903	22.6316
Os08g0529400	POPTR_0008s01710	9.56072	20.7865
Os08g0529400	POPTR_0008s01720	19.6382	21.9653
Os08g0529400	POPTR_0013s11400	20.9302	24.6201
Os08g0529400	POPTR_0013s11420	21.447	22.6776
Os08g0529400	POPTR_0013s11460	22.9974	22.7621
Os08g0529400	POPTR_0162s00200	22.4806	20.5674
Os08g0529400	POPTR_0162s00220	22.9974	21.7604
Os08g0529400	POPTR_1212s00200	12.4031	25.2632
Os08g0529800	POPTR_0001s33970	43.8356	62.3377
Os08g0529800	POPTR_0017s09840	47.2603	48.7059
Os08g0530000	POPTR_0001s33950	78.8187	80.4574
Os08g0530000	POPTR_0017s09850	78.4114	80.7128
Os08g0530200	POPTR_0008s17560	85.3801	82.0225
Os08g0530200	POPTR_0010s07020	84.2105	80.8989
Os08g0530200	POPTR_0012s09860	81.8713	77.3481
Os08g0530200	POPTR_0015s10650	82.4561	77.9006
Os08g0530300	POPTR_0012s09910	42.2442	38.7879
Os08g0530300	POPTR_0015s10690	43.3993	40.0915
Os08g0530400	POPTR_0001s33850	75.8186	76.5903
Os08g0530500	POPTR_0012s09920	52.1739	54.5455
Os08g0531100	POPTR_0001s13960	56.1475	45.3642
Os08g0531100	POPTR_0003s17180	56.5574	46.6216
Os08g0531200	POPTR_0012s09950	8.29596	29.249
Os08g0531200	POPTR_0015s10780	2.9148	41.2698
Os08g0531200	POPTR_0015s10800	7.3991	30.6977
Os08g0531300	POPTR_0001s33770	56.23	54.6584
Os08g0532200	POPTR_0012s10480	59.4142	76.5499
Os08g0532200	POPTR_0015s11320	75.9414	72.8916
Os08g0532300	POPTR_0001s13730	63.9344	56.5217
Os08g0532300	POPTR_0003s16930	63.1148	62.6016
Os08g0532400	POPTR_0001s33670	77.8151	78.3418
Os08g0532400	POPTR_0012s10080	63.3613	63.7902
Os08g0532400	POPTR_0017s09650	45.3782	73.9726
Os08g0532500	POPTR_0004s08310	28.6213	32.0939
Os08g0532700	POPTR_0001s33680	54.8673	59.0476
Os08g0532700	POPTR_0007s10040	50.1475	51.3595
Os08g0532700	POPTR_0017s09640	56.0472	58.8235
Os08g0532700	POPTR_0018s09710	49.8525	51.5244
Os08g0532800	POPTR_0001s13860	32.4022	23.4818
Os08g0532800	POPTR_0003s17090	34.6369	32.4607
Os08g0532900	POPTR_0001s37760	70.7547	70.4225
Os08g0533300	POPTR_0001s13490	61.1111	63.8393
Os08g0533300	POPTR_0003s16620	58.9744	61.6071
Os08g0533600	POPTR_0001s33460	55.2916	58.0499
Os08g0533600	POPTR_0012s08480	49.0281	51.4739
Os08g0533600	POPTR_0012s10390	47.3002	47.7124
Os08g0533600	POPTR_0015s11240	47.7322	50.9217
Os08g0533700	POPTR_0018s13360	58.8235	58.5774
Os08g0534300	POPTR_0001s13460	32.8671	29.375
Os08g0534300	POPTR_0003s16580	27.972	32.5203
Os08g0534300	POPTR_0012s10450	31.4685	24.8619
Os08g0534350	POPTR_0018s13360	48.2143	22.5941
Os08g0534400	POPTR_0012s02410	62.5	33.8346
Os08g0534400	POPTR_0015s01390	61.1111	46.8085
Os08g0534950	POPTR_0001s13460	32.8671	29.375
Os08g0534950	POPTR_0003s16580	27.972	32.5203
Os08g0534950	POPTR_0012s10450	31.4685	24.8619
Os08g0535000	POPTR_0018s13360	48.2143	22.5941
Os08g0535200	POPTR_0001s13410	37.4593	40.7801
Os08g0535200	POPTR_0003s16520	36.1564	38.676
Os08g0535200	POPTR_0012s10500	35.8306	40.5904
Os08g0535200	POPTR_0015s11350	34.8534	39.777
Os08g0535200	POPTR_0015s11360	37.4593	40.636
Os08g0535200	POPTR_0015s11370	37.1335	40.2827
Os08g0535200	POPTR_0015s11380	35.1792	39.1304
Os08g0535200	POPTR_0019s04590	26.3844	35.2174
Os08g0535200	POPTR_0198s00220	25.7329	34.3478
Os08g0535400	POPTR_0001s33290	41.3462	57.9125
Os08g0535400	POPTR_0001s33300	14.9038	57.9439
Os08g0535400	POPTR_0017s09590	40.625	56.9024
Os08g0535600	POPTR_0012s10520	60.274	56.4103
Os08g0535600	POPTR_0015s11410	67.1233	62.8205
Os08g0535700	POPTR_0001s13390	41.4692	45.1031
Os08g0535700	POPTR_0001s33270	42.654	48.3871
Os08g0535700	POPTR_0013s07860	5.21327	30.5556
Os08g0535700	POPTR_0017s09050	42.4171	46.8586
Os08g0536000	POPTR_0001s13350	86.631	90.5028
Os08g0536000	POPTR_0003s16480	86.631	86.8633
Os08g0536100	POPTR_0001s33220	37.358	41.2226
Os08g0536100	POPTR_0012s10600	38.2102	38.4286
Os08g0536100	POPTR_0015s11470	36.2216	38.3459
Os08g0536100	POPTR_0017s08960	7.38636	46.0177
Os08g0536300	POPTR_0001s13310	30.7377	33.7838
Os08g0536300	POPTR_0003s16440	31.1475	35.9338
Os08g0536800	POPTR_0012s10670	40.1294	34.5404
Os08g0536800	POPTR_0015s11550	40.7767	35.2941
Os08g0537600	POPTR_0001s13070	53.6703	62.7285
Os08g0537600	POPTR_0003s16170	66.6667	66.747
Os08g0537800	POPTR_0001s13020	74.537	56.4912
Os08g0537800	POPTR_0003s16100	75	59.7786
Os08g0537900	POPTR_0001s17150	25.6071	56.8627
Os08g0537900	POPTR_0003s06100	60.0442	62.2426
Os08g0538000	POPTR_0001s12970	77.937	78.8406
Os08g0538000	POPTR_0003s16070	78.3668	79.1606
Os08g0538200	POPTR_0004s19640	18.8925	14.2506
Os08g0538200	POPTR_0004s19830	23.127	14.9789
Os08g0538200	POPTR_0004s19870	17.9153	13.5468
Os08g0538200	POPTR_0005s11820	23.7785	16.4786
Os08g0538200	POPTR_0007s13970	22.8013	16.7064
Os08g0538300	POPTR_0002s21500	31.7308	78.2609
Os08g0538300	POPTR_0002s21510	29.0064	47.1354
Os08g0538300	POPTR_0004s00740	27.2436	54.6624
Os08g0538300	POPTR_0006s18810	10.7372	67
Os08g0538300	POPTR_0011s01470	54.8077	56.3427
Os08g0538300	POPTR_0014s15460	54.9679	59.1379
Os08g0538600	POPTR_0012s11210	50.4717	47.1366
Os08g0538600	POPTR_0012s11240	15.566	37.2881
Os08g0538600	POPTR_0015s11990	50.9434	46.3519
Os08g0538600	POPTR_0015s12000	53.5377	48.7124
Os08g0538600	POPTR_0015s12010	51.1792	48.6547
Os08g0538600	POPTR_0015s12020	50.7075	46.2366
Os08g0538700	POPTR_0001s06870	63.5644	62.029
Os08g0538800	POPTR_0013s10100	33.0465	30.1887
Os08g0539300	POPTR_0005s02460	28.3019	27.8422
Os08g0539300	POPTR_0013s01710	20.0472	23.6769
Os08g0539600	POPTR_0004s21970	37.0892	21.5847
Os08g0539600	POPTR_0004s21980	36.6197	21.3699
Os08g0540000	POPTR_0002s23120	59.593	66.7752
Os08g0540000	POPTR_0014s14990	59.8837	67.3203
Os08g0540100	POPTR_0007s02180	75.3281	75.1309
Os08g0540100	POPTR_0017s06180	74.2782	72.3785
Os08g0540400	POPTR_0007s02120	52.2124	55.2434
Os08g0540500	POPTR_0018s09160	50.7937	48.1928
Os08g0541300	POPTR_0003s19620	24.8936	33.0508
Os08g0541300	POPTR_0010s11720	41.2766	39.0342
Os08g0541300	POPTR_0010s11730	30.7447	37.2423
Os08g0541400	POPTR_0007s01420	57.4713	63.2911
Os08g0541400	POPTR_0017s04880	58.6207	62.449
Os08g0541500	POPTR_0007s01680	47.6126	48.0055
Os08g0541500	POPTR_0017s05480	48.9768	49.381
Os08g0541950	POPTR_0007s01660	56.25	39.1304
Os08g0541950	POPTR_0008s07590	54.1667	37.6812
Os08g0541950	POPTR_0010s18850	56.25	39.1304
Os08g0541950	POPTR_0017s05460	56.25	39.1304
Os08g0542000	POPTR_0004s08320	73.5099	84.5178
Os08g0542000	POPTR_0017s02620	69.3157	74.5843
Os08g0542100	POPTR_0001s14790	46.5455	51.8219
Os08g0542100	POPTR_0003s17910	46.1818	51.417
Os08g0542600	POPTR_0019s13050	69.8052	69.8052
Os08g0542700	POPTR_0007s00400	61.4004	51.5837
Os08g0542700	POPTR_0017s03960	61.939	55.3772
Os08g0542900	POPTR_0007s00450	43.5597	36.0465
Os08g0542900	POPTR_0017s04020	41.9204	37.06
Os08g0543000	POPTR_0010s18450	27.8997	21.8673
Os08g0543600	POPTR_0012s03030	41.4576	42.629
Os08g0543600	POPTR_0015s00910	39.307	42.8385
Os08g0543600	POPTR_0016s07060	6.45161	58.6957
Os08g0543700	POPTR_0001s11400	30.038	17.4393
Os08g0543700	POPTR_0002s17750	34.6008	18.5336
Os08g0543700	POPTR_0003s14710	29.6578	19.6474
Os08g0543700	POPTR_0014s09950	29.6578	18.1395
Os08g0543900	POPTR_0004s17080	51.0776	39.0445
Os08g0543900	POPTR_0009s12830	52.3707	40.5
Os08g0544500	POPTR_0015s15200	4.12068	55.4455
Os08g0544800	POPTR_0001s08590	26.2735	24.6851
Os08g0544800	POPTR_0002s15360	26.5416	28.4483
Os08g0544800	POPTR_0012s13700	25.7373	24.2424
Os08g0544800	POPTR_0014s07450	27.6139	26.0101
Os08g0544800	POPTR_0015s13660	27.6139	31.2121
Os08g0544900	POPTR_0001s08600	76.8737	77.3707
Os08g0544900	POPTR_0003s12030	76.6595	77.1552
Os08g0544900	POPTR_0003s12040	45.8244	79.2593
Os08g0545000	POPTR_0001s08610	45.22	51.2909
Os08g0545000	POPTR_0003s12050	43.7026	51.4286
Os08g0545000	POPTR_0015s13690	46.8892	47.907
Os08g0545200	POPTR_0012s13780	66.1247	65.9459
Os08g0545200	POPTR_0012s13790	77.2358	78.2967
Os08g0545500	POPTR_0001s08710	14.4172	22.0657
Os08g0545500	POPTR_0001s08720	15.6442	22.0779
Os08g0545500	POPTR_0012s13870	17.1779	21.9608
Os08g0545500	POPTR_0015s13830	16.2577	21.371
Os08g0545700	POPTR_0012s13890	46.3158	46.5608
Os08g0545700	POPTR_0015s13850	19.7368	34.8837
Os08g0546100	POPTR_0012s13940	46.2025	45.2012
Os08g0546100	POPTR_0015s13910	47.4684	42.0168
Os08g0546400	POPTR_0001s08840	44.1581	43.4122
Os08g0546400	POPTR_0003s12230	43.9863	43.4635
Os08g0546700	POPTR_0001s08920	63.7771	63.9752
Os08g0546700	POPTR_0003s12310	64.7059	65.109
Os08g0546700	POPTR_0012s13370	65.9443	61.5607
Os08g0546700	POPTR_0015s13320	65.6347	63.6637
Os08g0546800	POPTR_0001s08990	41.2821	46.9388
Os08g0546800	POPTR_0012s13430	34.6154	44.8505
Os08g0546800	POPTR_0015s13390	34.1026	46.5035
Os08g0546900	POPTR_0002s17530	53.8168	54.023
Os08g0546900	POPTR_0013s04040	19.4656	23.7209
Os08g0546900	POPTR_0014s09680	55.7252	55.9387
Os08g0547000	POPTR_0012s02630	35.3741	44.6352
Os08g0547000	POPTR_0015s01130	35.034	44.206
Os08g0547100	POPTR_0012s02700	38.5321	54.0773
Os08g0547100	POPTR_0012s03150	54.1284	54.9689
Os08g0547100	POPTR_0015s00960	53.211	66.6667
Os08g0547100	POPTR_0015s00970	50.1529	64.0625
Os08g0547100	POPTR_0015s01080	20.4893	39.4118
Os08g0547300	POPTR_0001s11360	57.1688	59.2105
Os08g0547300	POPTR_0002s17570	57.8947	58.6397
Os08g0547300	POPTR_0003s14670	56.9873	59.1337
Os08g0547300	POPTR_0014s09830	58.2577	60
Os08g0547500	POPTR_0002s02910	41.08	46.5574
Os08g0547500	POPTR_0004s16970	41.2729	50.8314
Os08g0547500	POPTR_0005s11880	40.8872	46.5934
Os08g0547500	POPTR_0007s13860	43.4908	45.1904
Os08g0547500	POPTR_0009s12740	43.0087	45.7436
Os08g0547600	POPTR_0002s03000	25.3197	30.8411
Os08g0547600	POPTR_0004s16770	16.1125	28.7671
Os08g0547600	POPTR_0005s12020	25.3197	28.7791
Os08g0547600	POPTR_0005s25560	24.0409	31.9728
Os08g0547600	POPTR_0007s13610	25.0639	29.7872
Os08g0547600	POPTR_0009s12450	16.624	32.8283
Os08g0547800	POPTR_0001s47040	40.6061	41.2308
Os08g0547800	POPTR_0001s47050	39.3939	40.8805
Os08g0547800	POPTR_0001s47060	40	40.9938
Os08g0547800	POPTR_0014s06890	44.8485	45.5385
Os08g0547800	POPTR_0014s06900	36.0606	40.339
Os08g0547800	POPTR_1116s00200	11.8182	39
Os08g0547800	POPTR_1116s00210	26.6667	40.553
Os08g0547900	POPTR_0001s07850	54.0897	40.4339
Os08g0547900	POPTR_0005s04730	54.0897	42.0945
Os08g0548000	POPTR_0001s07830	34.4262	23.3333
Os08g0548000	POPTR_0003s11360	34.9727	23.7037
Os08g0548000	POPTR_0012s14540	32.2404	21.3768
Os08g0548000	POPTR_0015s14600	30.6011	20.438
Os08g0548200	POPTR_0002s02390	83.4559	83.4559
Os08g0548200	POPTR_0005s26050	80.1471	80.1471
Os08g0548300	POPTR_0005s09300	45.9016	44.3038
Os08g0548300	POPTR_0007s07600	46.2295	44.0625
Os08g0548400	POPTR_0001s47360	29.4521	26.2195
Os08g0548400	POPTR_0006s00340	29.4521	28.6667
Os08g0548400	POPTR_0007s03990	26.7123	27.4648
Os08g0548400	POPTR_0011s16920	30.137	25.731
Os08g0548400	POPTR_0016s00380	20.5479	33.7079
Os08g0548400	POPTR_1909s00200	27.3973	37.3832
Os08g0548500	POPTR_0004s17830	62.5387	64.5367
Os08g0548500	POPTR_0009s13450	60.3715	62.5
Os08g0548900	POPTR_0004s18000	87.1486	87.1486
Os08g0548900	POPTR_0009s13620	88.3534	88.3534
Os08g0549100	POPTR_0004s18030	76.6323	61.6022
Os08g0549100	POPTR_0009s13650	76.6323	77.972
Os08g0549200	POPTR_0004s18070	55.1887	55.8473
Os08g0549200	POPTR_0009s13680	54.9528	55.8084
Os08g0549300	POPTR_0005s04630	51.4493	51.8248
Os08g0549300	POPTR_0013s03180	48.5507	49.2647
Os08g0550100	POPTR_0002s01930	61.3169	60.5691
Os08g0550100	POPTR_0002s01940	55.7613	56.341
Os08g0550100	POPTR_0004s18270	79.8354	79.5082
Os08g0550100	POPTR_0005s26560	34.7737	57.8767
Os08g0550100	POPTR_0009s13920	77.572	77.732
Os08g0550200	POPTR_0019s09190	49.6169	45.2797
Os08g0550400	POPTR_0002s01860	18.4615	30.5732
Os08g0550400	POPTR_0005s11000	42.6923	47.234
Os08g0550400	POPTR_0005s26620	23.8462	27.9279
Os08g0550400	POPTR_0007s09180	41.5385	45.9574
Os08g0550600	POPTR_0003s19350	18.8073	10.5398
Os08g0550600	POPTR_0003s19360	19.0367	11.9253
Os08g0550700	POPTR_0002s06470	36.3636	34.2105
Os08g0550700	POPTR_0002s06480	36.3636	34.6667
Os08g0550700	POPTR_0004s18800	20.2797	40.8451
Os08g0550700	POPTR_0004s18810	42.6573	41.2162
Os08g0550700	POPTR_0004s18820	24.4755	50.7246
Os08g0550700	POPTR_0005s21880	36.3636	42.623
Os08g0550700	POPTR_0007s03210	26.5734	36.5385
Os08g0550700	POPTR_0009s14300	41.2587	39.5973
Os08g0550700	POPTR_0009s14310	39.8601	38.5135
Os08g0550700	POPTR_0009s14320	33.5664	35.5556
Os08g0550700	POPTR_0009s14330	29.3706	21.4286
Os08g0550700	POPTR_0017s07080	29.3706	34.1463
Os08g0550700	POPTR_0017s07090	41.2587	40.9722
Os08g0550700	POPTR_0017s07100	45.4545	45.1389
Os08g0550700	POPTR_0017s07110	42.6573	41.2162
Os08g0551200	POPTR_0002s01300	25.5556	31.7485
Os08g0551200	POPTR_0004s19350	34.9383	34.8093
Os08g0551200	POPTR_0005s27080	25.5556	32.7532
Os08g0551200	POPTR_0009s14490	36.4198	36.5099
Os08g0551300	POPTR_0002s01330	26.383	21.7544
Os08g0551300	POPTR_0002s01340	28.9362	24.7273
Os08g0551300	POPTR_0002s01360	28.9362	24.7273
Os08g0551300	POPTR_0002s01380	30.6383	26.1818
Os08g0551300	POPTR_0002s01400	25.1064	25.7642
Os08g0551300	POPTR_0004s18890	31.0638	25.0859
Os08g0551300	POPTR_0004s18900	20.4255	15.3355
Os08g0551300	POPTR_0004s19280	29.3617	24.5552
Os08g0551300	POPTR_0004s19290	33.1915	27.0833
Os08g0551300	POPTR_0004s19300	21.2766	14.7059
Os08g0551300	POPTR_0004s19320	31.9149	25.9516
Os08g0551300	POPTR_0004s19330	33.617	27.3356
Os08g0551300	POPTR_0005s10630	31.0638	24.2525
Os08g0551300	POPTR_0005s10650	29.7872	24.735
Os08g0551300	POPTR_0005s10660	31.4894	25.9649
Os08g0551300	POPTR_0005s10670	30.2128	23.3553
Os08g0551300	POPTR_0005s27000	26.8085	27.5109
Os08g0551300	POPTR_0005s27040	31.9149	27.2727
Os08g0551300	POPTR_0005s27050	29.7872	24.1379
Os08g0551300	POPTR_0007s09370	33.1915	25.9136
Os08g0551300	POPTR_0009s14440	17.8723	23.0769
Os08g0551300	POPTR_0009s14450	34.8936	27.7027
Os08g0551300	POPTR_0009s14460	30.2128	24.4828
Os08g0551300	POPTR_0009s14470	32.766	26.8293
Os08g0551300	POPTR_0579s00210	31.0638	24.0132
Os08g0551300	POPTR_0973s00200	31.4894	26.9091
Os08g0551366	POPTR_0002s01330	30.3797	25.2632
Os08g0551366	POPTR_0002s01340	28.692	24.7273
Os08g0551366	POPTR_0002s01360	27.4262	23.6364
Os08g0551366	POPTR_0002s01380	28.692	24.7273
Os08g0551366	POPTR_0002s01400	25.3165	26.2009
Os08g0551366	POPTR_0004s18890	33.3333	27.1478
Os08g0551366	POPTR_0004s18900	18.1435	13.738
Os08g0551366	POPTR_0004s19280	31.6456	26.6904
Os08g0551366	POPTR_0004s19290	32.0675	26.3889
Os08g0551366	POPTR_0004s19300	21.9409	15.2941
Os08g0551366	POPTR_0004s19320	31.2236	25.6055
Os08g0551366	POPTR_0004s19330	33.7553	27.6817
Os08g0551366	POPTR_0005s10630	33.7553	26.5781
Os08g0551366	POPTR_0005s10650	31.6456	26.5018
Os08g0551366	POPTR_0005s10660	34.5992	28.7719
Os08g0551366	POPTR_0005s10670	31.6456	24.6711
Os08g0551366	POPTR_0005s27000	25.7384	26.6376
Os08g0551366	POPTR_0005s27040	30.3797	26.1818
Os08g0551366	POPTR_0005s27050	31.2236	25.5172
Os08g0551366	POPTR_0007s09370	35.865	28.2392
Os08g0551366	POPTR_0009s14440	18.1435	23.6264
Os08g0551366	POPTR_0009s14450	32.9114	26.3514
Os08g0551366	POPTR_0009s14460	30.8017	25.1724
Os08g0551366	POPTR_0009s14470	32.0675	26.4808
Os08g0551366	POPTR_0579s00210	33.7553	26.3158
Os08g0551366	POPTR_0973s00200	30.8017	26.5455
Os08g0551500	POPTR_0002s01330	26.9231	22.1053
Os08g0551500	POPTR_0002s01340	26.9231	22.9091
Os08g0551500	POPTR_0002s01360	25.641	21.8182
Os08g0551500	POPTR_0002s01380	27.7778	23.6364
Os08g0551500	POPTR_0002s01400	26.9231	27.5109
Os08g0551500	POPTR_0004s18890	28.6325	23.0241
Os08g0551500	POPTR_0004s18900	18.3761	13.738
Os08g0551500	POPTR_0004s19280	26.9231	22.4199
Os08g0551500	POPTR_0004s19290	31.1966	25.3472
Os08g0551500	POPTR_0004s19300	22.2222	15.2941
Os08g0551500	POPTR_0004s19320	31.1966	25.2595
Os08g0551500	POPTR_0004s19330	30.3419	24.5675
Os08g0551500	POPTR_0005s10630	30.3419	23.588
Os08g0551500	POPTR_0005s10650	33.3333	27.5618
Os08g0551500	POPTR_0005s10660	36.3248	29.8246
Os08g0551500	POPTR_0005s10670	29.4872	22.6974
Os08g0551500	POPTR_0005s27000	28.2051	28.821
Os08g0551500	POPTR_0005s27040	28.6325	24.3636
Os08g0551500	POPTR_0005s27050	28.2051	22.7586
Os08g0551500	POPTR_0007s09370	29.4872	22.9236
Os08g0551500	POPTR_0009s14440	16.2393	20.8791
Os08g0551500	POPTR_0009s14450	30.7692	24.3243
Os08g0551500	POPTR_0009s14460	26.9231	21.7241
Os08g0551500	POPTR_0009s14470	30.7692	25.0871
Os08g0551500	POPTR_0579s00210	30.3419	23.3553
Os08g0551500	POPTR_0973s00200	29.0598	24.7273
Os08g0551900	POPTR_0002s01330	26.749	22.807
Os08g0551900	POPTR_0002s01340	28.8066	25.4545
Os08g0551900	POPTR_0002s01360	27.1605	24
Os08g0551900	POPTR_0002s01380	28.8066	25.4545
Os08g0551900	POPTR_0002s01400	23.0453	24.4541
Os08g0551900	POPTR_0004s18890	27.9835	23.3677
Os08g0551900	POPTR_0004s18900	18.5185	14.377
Os08g0551900	POPTR_0004s19280	27.1605	23.4875
Os08g0551900	POPTR_0004s19290	30.8642	26.0417
Os08g0551900	POPTR_0004s19300	21.3992	15.2941
Os08g0551900	POPTR_0004s19320	27.9835	23.5294
Os08g0551900	POPTR_0004s19330	30.0412	25.2595
Os08g0551900	POPTR_0005s10630	31.2757	25.2492
Os08g0551900	POPTR_0005s10650	26.749	22.9682
Os08g0551900	POPTR_0005s10660	28.3951	24.2105
Os08g0551900	POPTR_0005s10670	26.3374	21.0526
Os08g0551900	POPTR_0005s27000	23.8683	25.3275
Os08g0551900	POPTR_0005s27040	29.2181	25.8182
Os08g0551900	POPTR_0005s27050	27.1605	22.7586
Os08g0551900	POPTR_0007s09370	30.4527	24.5847
Os08g0551900	POPTR_0009s14440	16.0494	21.4286
Os08g0551900	POPTR_0009s14450	31.2757	25.6757
Os08g0551900	POPTR_0009s14460	26.3374	22.069
Os08g0551900	POPTR_0009s14470	30.8642	26.1324
Os08g0551900	POPTR_0579s00210	31.2757	25
Os08g0551900	POPTR_0973s00200	29.6296	26.1818
Os08g0552000	POPTR_0002s01330	27.7778	22.807
Os08g0552000	POPTR_0002s01340	27.3504	23.2727
Os08g0552000	POPTR_0002s01360	27.7778	23.6364
Os08g0552000	POPTR_0002s01380	28.6325	24.3636
Os08g0552000	POPTR_0002s01400	27.3504	27.9476
Os08g0552000	POPTR_0004s18890	31.1966	25.0859
Os08g0552000	POPTR_0004s18900	18.3761	13.738
Os08g0552000	POPTR_0004s19280	29.4872	24.5552
Os08g0552000	POPTR_0004s19290	30.7692	25
Os08g0552000	POPTR_0004s19300	23.5043	16.1765
Os08g0552000	POPTR_0004s19320	32.0513	25.9516
Os08g0552000	POPTR_0004s19330	32.4786	26.2976
Os08g0552000	POPTR_0005s10630	30.7692	23.9203
Os08g0552000	POPTR_0005s10650	31.1966	25.7951
Os08g0552000	POPTR_0005s10660	33.7607	27.7193
Os08g0552000	POPTR_0005s10670	30.3419	23.3553
