Gene stable ID	Selaginella moellendorffii gene stable ID	%id. target Selaginella moellendorffii gene identical to query gene	%id. query gene identical to target Selaginella moellendorffii gene
Os08g0477500	SELMODRAFT_87406	40.1487	29.1105
Os08g0477900	SELMODRAFT_412681	30.0448	35.6383
Os08g0477900	SELMODRAFT_417246	30.0448	35.6383
Os08g0478100	SELMODRAFT_112487	42.471	50.2283
Os08g0478100	SELMODRAFT_404562	27.4131	45.8064
Os08g0478100	SELMODRAFT_428017	16.9884	43.1373
Os08g0478100	SELMODRAFT_48932	17.3745	63.3803
Os08g0478100	SELMODRAFT_68894	34.3629	67.9389
Os08g0478100	SELMODRAFT_68940	25.4826	67.3469
Os08g0478200	SELMODRAFT_233415	30.7692	27.6596
Os08g0478466	SELMODRAFT_404546	25	42.1875
Os08g0478466	SELMODRAFT_420013	25	42.1875
Os08g0478466	SELMODRAFT_47043	24.6914	46.2428
Os08g0478466	SELMODRAFT_57074	24.6914	46.2428
Os08g0478466	SELMODRAFT_58746	23.7654	39.6907
Os08g0478466	SELMODRAFT_67842	23.7654	40.1042
Os08g0478466	SELMODRAFT_71342	30.5556	45.6221
Os08g0478466	SELMODRAFT_71343	30.5556	45.6221
Os08g0478800	SELMODRAFT_108783	67.8049	75.5435
Os08g0478800	SELMODRAFT_147101	67.6423	76.3303
Os08g0479300	SELMODRAFT_412774	27.9373	29.8883
Os08g0479300	SELMODRAFT_417325	27.9373	29.8883
Os08g0479300	SELMODRAFT_420671	25.8486	29.2899
Os08g0479300	SELMODRAFT_420672	25.5875	28.739
Os08g0479300	SELMODRAFT_421971	25.8486	29.2899
Os08g0479300	SELMODRAFT_421972	25.5875	28.5714
Os08g0480100	SELMODRAFT_439853	58.6538	60.0985
Os08g0480100	SELMODRAFT_75660	58.9744	58.1359
Os08g0480200	SELMODRAFT_453214	35.0148	34.2029
Os08g0480200	SELMODRAFT_453221	35.0148	34.2029
Os08g0480200	SELMODRAFT_453222	35.3116	34.4928
Os08g0480200	SELMODRAFT_453223	35.3116	34.4928
Os08g0480200	SELMODRAFT_453224	34.4214	29.5165
Os08g0480200	SELMODRAFT_453227	27.003	22.2494
Os08g0480200	SELMODRAFT_453231	34.7181	32.3204
Os08g0480200	SELMODRAFT_453232	35.0148	32.5069
Os08g0480200	SELMODRAFT_453236	32.3442	33.5385
Os08g0480200	SELMODRAFT_453278	29.0801	29.2537
Os08g0480200	SELMODRAFT_453284	29.3769	27.3481
Os08g0480400	SELMODRAFT_58213	28.1955	43.6047
Os08g0480400	SELMODRAFT_68172	28.1955	43.6047
Os08g0480400	SELMODRAFT_90722	33.4586	37.2385
Os08g0480500	SELMODRAFT_102574	54.7297	52.2581
Os08g0480500	SELMODRAFT_232955	55.4054	52.9032
Os08g0481000	SELMODRAFT_100028	23.9787	24.4123
Os08g0481000	SELMODRAFT_100350	23.4458	26.7748
Os08g0481000	SELMODRAFT_100620	29.4849	29.4326
Os08g0481000	SELMODRAFT_102001	26.8206	26.0345
Os08g0481000	SELMODRAFT_10445	23.0906	25.3411
Os08g0481000	SELMODRAFT_10629	25.5773	26.2295
Os08g0481000	SELMODRAFT_107109	21.1368	28.066
Os08g0481000	SELMODRAFT_107192	34.103	29.4479
Os08g0481000	SELMODRAFT_109332	16.6963	27.8107
Os08g0481000	SELMODRAFT_111075	33.3925	27.2859
Os08g0481000	SELMODRAFT_114283	13.1439	26.1484
Os08g0481000	SELMODRAFT_117419	31.794	25.4261
Os08g0481000	SELMODRAFT_119862	24.1563	23.2082
Os08g0481000	SELMODRAFT_123904	22.913	27.9826
Os08g0481000	SELMODRAFT_126782	28.2416	26.5442
Os08g0481000	SELMODRAFT_128769	23.9787	24.6801
Os08g0481000	SELMODRAFT_133817	25.3996	23.9531
Os08g0481000	SELMODRAFT_134581	35.1687	25.6809
Os08g0481000	SELMODRAFT_135000	28.5968	29.5413
Os08g0481000	SELMODRAFT_137330	24.6892	29.0188
Os08g0481000	SELMODRAFT_157270	23.9787	27.6074
Os08g0481000	SELMODRAFT_167728	32.1492	19.8465
Os08g0481000	SELMODRAFT_20613	24.6892	25.2727
Os08g0481000	SELMODRAFT_30579	31.794	31.4587
Os08g0481000	SELMODRAFT_31438	26.2877	26.3815
Os08g0481000	SELMODRAFT_31610	25.7549	28.4872
Os08g0481000	SELMODRAFT_31619	28.4192	32.2581
Os08g0481000	SELMODRAFT_31620	28.5968	32.4597
Os08g0481000	SELMODRAFT_31733	20.9591	27.5701
Os08g0481000	SELMODRAFT_31776	24.3339	28.3058
Os08g0481000	SELMODRAFT_439521	22.5577	28.0353
Os08g0481000	SELMODRAFT_445062	22.5577	28.0353
Os08g0481000	SELMODRAFT_478	28.2416	28.3929
Os08g0481000	SELMODRAFT_51380	24.8668	24.735
Os08g0481000	SELMODRAFT_51832	23.4458	25.0951
Os08g0481000	SELMODRAFT_60139	28.5968	31.2015
Os08g0481000	SELMODRAFT_62313	23.4458	27.907
Os08g0481000	SELMODRAFT_73342	24.5115	23.8754
Os08g0481000	SELMODRAFT_73601	30.1954	29.4627
Os08g0481000	SELMODRAFT_79356	27.7087	29.1589
Os08g0481000	SELMODRAFT_79648	27.1758	26.3793
Os08g0481000	SELMODRAFT_80086	35.3464	27.8711
Os08g0481000	SELMODRAFT_80298	25.9325	24.4556
Os08g0481000	SELMODRAFT_81279	26.2877	23.125
Os08g0481000	SELMODRAFT_81828	23.4458	25.3846
Os08g0481000	SELMODRAFT_84571	24.3339	27.7328
Os08g0481000	SELMODRAFT_89588	26.2877	25.256
Os08g0481000	SELMODRAFT_89916	26.4654	27.7467
Os08g0481000	SELMODRAFT_90382	25.3996	25.0877
Os08g0481000	SELMODRAFT_91325	24.5115	23.8754
Os08g0481000	SELMODRAFT_92492	15.8082	26.8882
Os08g0481000	SELMODRAFT_93292	26.643	27.2727
Os08g0481000	SELMODRAFT_93575	24.8668	22.8758
Os08g0481000	SELMODRAFT_94128	31.794	23.8667
Os08g0481000	SELMODRAFT_98546	19.5382	18.6125
Os08g0481000	SELMODRAFT_98704	27.5311	30.4519
Os08g0481800	SELMODRAFT_129026	76.569	32.6203
Os08g0481800	SELMODRAFT_237013	73.2218	34.5168
Os08g0481800	SELMODRAFT_267817	76.569	33.3333
Os08g0481950	SELMODRAFT_163744	40.8425	49.1189
Os08g0481950	SELMODRAFT_169117	40.8425	49.1189
Os08g0481950	SELMODRAFT_77333	54.2125	65.9243
Os08g0481950	SELMODRAFT_95163	54.2125	65.9243
Os08g0482100	SELMODRAFT_403300	31.5607	37.3461
Os08g0482100	SELMODRAFT_447964	31.4451	36.6577
Os08g0482600	SELMODRAFT_37694	25.5814	43.5644
Os08g0482600	SELMODRAFT_69095	25.5814	41.5094
Os08g0482700	SELMODRAFT_37694	19.8895	35.6436
Os08g0482700	SELMODRAFT_69095	19.8895	33.9623
Os08g0483900	SELMODRAFT_428659	28.9256	16.9082
Os08g0483900	SELMODRAFT_430716	29.2011	17.0692
Os08g0484200	SELMODRAFT_28710	9.68523	46.5116
Os08g0484200	SELMODRAFT_28711	9.68523	46.5116
Os08g0484200	SELMODRAFT_29613	9.92736	54.6667
Os08g0484200	SELMODRAFT_29616	9.92736	54.6667
Os08g0484400	SELMODRAFT_120643	41.9951	41.3835
Os08g0484400	SELMODRAFT_418525	42.2414	43.5832
Os08g0484500	SELMODRAFT_174150	71.4851	70.2335
Os08g0484500	SELMODRAFT_185647	71.2871	70.0389
Os08g0484600	SELMODRAFT_233667	64.2436	65.5311
Os08g0484600	SELMODRAFT_234034	64.0471	67.0782
Os08g0484600	SELMODRAFT_450118	64.4401	63.6893
Os08g0484600	SELMODRAFT_450254	63.4578	64.9899
Os08g0484600	SELMODRAFT_79809	17.6817	73.1707
Os08g0484700	SELMODRAFT_413913	24.7619	21.547
Os08g0484700	SELMODRAFT_415699	24.4444	21.3889
Os08g0484800	SELMODRAFT_417213	20.2346	22.0447
Os08g0484800	SELMODRAFT_430397	20.2346	22.0447
Os08g0485400	SELMODRAFT_267769	60.7143	48.8506
Os08g0485400	SELMODRAFT_269716	60.7143	48.8506
Os08g0485500	SELMODRAFT_118913	15.5172	19.3548
Os08g0485500	SELMODRAFT_131817	15.5172	19.5652
Os08g0485500	SELMODRAFT_411709	20.6897	15.5844
Os08g0485500	SELMODRAFT_415333	20.6897	13.7931
Os08g0485500	SELMODRAFT_417525	20.6897	13.8728
Os08g0485500	SELMODRAFT_74905	19.8276	23.7113
Os08g0485500	SELMODRAFT_76553	16.3793	27.9412
Os08g0485500	SELMODRAFT_86865	16.3793	31.1475
Os08g0485800	SELMODRAFT_28725	31.3869	33.5938
Os08g0485800	SELMODRAFT_28726	31.3869	33.5938
Os08g0485800	SELMODRAFT_38740	31.3869	33.5938
Os08g0485800	SELMODRAFT_38741	32.1168	34.375
Os08g0485900	SELMODRAFT_447828	48.4568	41.4248
Os08g0485900	SELMODRAFT_448640	47.5309	41.0667
Os08g0486100	SELMODRAFT_129166	30.5	6.74779
Os08g0486100	SELMODRAFT_138129	53.5	11.7582
Os08g0486200	SELMODRAFT_7949	27.6817	86.9565
Os08g0486200	SELMODRAFT_7952	27.6817	86.9565
Os08g0487700	SELMODRAFT_108937	16.035	44
Os08g0487700	SELMODRAFT_93546	16.035	44
Os08g0487800	SELMODRAFT_448838	62.0382	58.2536
Os08g0487800	SELMODRAFT_88538	60.2548	62.9827
Os08g0487900	SELMODRAFT_39611	7.97101	54.0984
Os08g0487900	SELMODRAFT_411289	16.1836	58.2609
Os08g0489300	SELMODRAFT_130680	24.4838	38.4259
Os08g0489300	SELMODRAFT_46169	25.6637	45.7895
Os08g0489300	SELMODRAFT_56390	25.3687	46.2366
Os08g0489300	SELMODRAFT_56855	25.6637	46.7742
Os08g0489300	SELMODRAFT_90743	24.7788	38.5321
Os08g0489300	SELMODRAFT_98461	26.8437	36.1111
Os08g0489800	SELMODRAFT_42373	36.1769	52.5229
Os08g0489800	SELMODRAFT_42390	36.1769	52.5229
Os08g0490000	SELMODRAFT_451475	23.622	24.6407
Os08g0490000	SELMODRAFT_451477	23.622	24.6407
Os08g0490300	SELMODRAFT_7061	9.78441	56.1905
Os08g0490300	SELMODRAFT_7063	9.95025	57.1429
Os08g0490600	SELMODRAFT_441324	8.28729	4.26136
Os08g0490600	SELMODRAFT_448310	8.83978	5.31561
Os08g0490800	SELMODRAFT_426757	73.2143	33.6066
Os08g0490900	SELMODRAFT_159683	52.3585	78.7234
Os08g0490900	SELMODRAFT_182308	52.3585	78.7234
Os08g0490900	SELMODRAFT_18569	39.6226	80.7692
Os08g0490900	SELMODRAFT_73644	50.4717	73.2877
Os08g0490900	SELMODRAFT_87493	50	72.6027
Os08g0491400	SELMODRAFT_237012	20.8716	24.1379
Os08g0491400	SELMODRAFT_271123	24.3119	25.3589
Os08g0491400	SELMODRAFT_271257	24.7706	25.8373
Os08g0491400	SELMODRAFT_406318	24.0826	22.7766
Os08g0491400	SELMODRAFT_425987	21.3303	23.0198
Os08g0491400	SELMODRAFT_425999	14.6789	22.5352
Os08g0491400	SELMODRAFT_44713	22.4771	29.878
Os08g0491400	SELMODRAFT_44784	23.1651	28.0556
Os08g0491400	SELMODRAFT_44815	22.9358	30.303
Os08g0491400	SELMODRAFT_45002	22.2477	29.5732
Os08g0491400	SELMODRAFT_54790	22.2477	29.5732
Os08g0491400	SELMODRAFT_54857	22.4771	29.7872
Os08g0491400	SELMODRAFT_55048	22.7064	30
Os08g0491700	SELMODRAFT_112852	4.79339	24.3697
Os08g0492100	SELMODRAFT_48637	19.9541	53.7037
Os08g0492100	SELMODRAFT_68338	19.9541	53.7037
Os08g0492400	SELMODRAFT_118690	34.7644	33.2332
Os08g0492400	SELMODRAFT_235662	34.1361	33.1976
Os08g0492500	SELMODRAFT_49554	25.7485	33.8583
Os08g0492500	SELMODRAFT_59591	25.7485	33.8583
Os08g0493800	SELMODRAFT_136102	45.7627	39.4521
Os08g0493800	SELMODRAFT_30332	41.1017	38.4921
Os08g0493800	SELMODRAFT_30363	40.9958	38.431
Os08g0493800	SELMODRAFT_78200	41.8432	36.6419
Os08g0493800	SELMODRAFT_78663	41.8432	36.6419
Os08g0493800	SELMODRAFT_90370	45.6568	39.3607
Os08g0493900	SELMODRAFT_76671	47.5854	49.6315
Os08g0493900	SELMODRAFT_82998	47.4676	49.5086
Os08g0494100	SELMODRAFT_449720	27.2997	25.2747
Os08g0494100	SELMODRAFT_449721	27.003	25.0689
Os08g0494100	SELMODRAFT_449788	24.9258	23.9316
Os08g0494100	SELMODRAFT_450980	20.178	31.0502
Os08g0494100	SELMODRAFT_450991	20.4748	31.5068
Os08g0494100	SELMODRAFT_451128	26.1128	19.6429
Os08g0496000	SELMODRAFT_182465	52.0747	54.4469
Os08g0496000	SELMODRAFT_83687	49.7925	60.1504
Os08g0496200	SELMODRAFT_440136	48.513	39.9083
Os08g0496200	SELMODRAFT_451070	48.1413	38.1443
Os08g0496500	SELMODRAFT_69578	38.0488	67.2414
Os08g0496500	SELMODRAFT_69579	38.0488	67.2414
Os08g0496900	SELMODRAFT_175941	68.5325	69.2661
Os08g0496900	SELMODRAFT_444612	68.3812	69.1132
Os08g0497300	SELMODRAFT_11280	33.6093	64.4444
Os08g0497300	SELMODRAFT_11788	29.8013	62.069
Os08g0497300	SELMODRAFT_11806	30.1325	62.7586
Os08g0497300	SELMODRAFT_77842	31.9536	62.6623
Os08g0497300	SELMODRAFT_93038	33.2781	55.3719
Os08g0497300	SELMODRAFT_94697	31.1258	63.9456
Os08g0497600	SELMODRAFT_105976	52.0833	50.2232
Os08g0497600	SELMODRAFT_112794	52.3148	50.4464
Os08g0498100	SELMODRAFT_101771	51.9841	47.1223
Os08g0498100	SELMODRAFT_158563	50.7937	49.6124
Os08g0498100	SELMODRAFT_266699	52.381	45.3608
Os08g0498100	SELMODRAFT_271191	51.1905	50
Os08g0498100	SELMODRAFT_405144	20.6349	32.5
Os08g0498400	SELMODRAFT_101771	41.0959	43.1655
Os08g0498400	SELMODRAFT_158563	40.0685	45.3488
Os08g0498400	SELMODRAFT_266699	41.4384	41.5808
Os08g0498400	SELMODRAFT_271191	40.411	45.7364
Os08g0498400	SELMODRAFT_405144	17.4658	31.875
Os08g0498600	SELMODRAFT_101771	48.2906	40.6475
Os08g0498600	SELMODRAFT_158563	49.1453	44.5736
Os08g0498600	SELMODRAFT_266699	48.2906	38.8316
Os08g0498600	SELMODRAFT_271191	49.5727	44.9612
Os08g0498600	SELMODRAFT_405144	18.8034	27.5
Os08g0499200	SELMODRAFT_20824	49.6	54.0698
Os08g0499200	SELMODRAFT_80641	51.4667	49.9353
Os08g0499900	SELMODRAFT_31890	23.7838	8.25516
Os08g0500000	SELMODRAFT_230963	68.3891	74.2574
Os08g0500000	SELMODRAFT_74712	68.3891	74.2574
Os08g0500100	SELMODRAFT_444455	52.1739	53.0387
Os08g0500100	SELMODRAFT_78782	52.038	51.6173
Os08g0500200	SELMODRAFT_132462	8.38207	68.254
Os08g0500200	SELMODRAFT_232333	31.384	40.6566
Os08g0500200	SELMODRAFT_410478	10.1365	31.9018
Os08g0500200	SELMODRAFT_410480	19.2982	26.4706
Os08g0500200	SELMODRAFT_410483	11.6959	27.7778
Os08g0500200	SELMODRAFT_410488	24.9513	34.1333
Os08g0500200	SELMODRAFT_411594	25.731	38.2609
Os08g0500200	SELMODRAFT_49310	8.577	47.8261
Os08g0500200	SELMODRAFT_94554	8.96686	48.9362
Os08g0500300	SELMODRAFT_153020	44.6328	50.4255
Os08g0500300	SELMODRAFT_183192	45.5744	52.1552
Os08g0500300	SELMODRAFT_187001	45.5744	52.2678
Os08g0500300	SELMODRAFT_235030	44.6328	50.641
Os08g0500500	SELMODRAFT_132127	0.179211	0.595238
Os08g0500500	SELMODRAFT_90858	0.179211	0.595238
Os08g0500700	SELMODRAFT_230177	65.7061	68.1614
Os08g0500700	SELMODRAFT_233774	65.2738	67.713
Os08g0500700	SELMODRAFT_267300	77.9539	78.2923
Os08g0500900	SELMODRAFT_47312	47.931	66.1905
Os08g0500900	SELMODRAFT_67310	48.2759	66.6667
Os08g0501132	SELMODRAFT_47312	50.5376	44.7619
Os08g0501132	SELMODRAFT_67310	50.5376	44.7619
Os08g0502000	SELMODRAFT_175739	10.992	39.2345
Os08g0502000	SELMODRAFT_99176	11.126	38.6047
Os08g0502600	SELMODRAFT_106562	27.4074	27.0073
Os08g0502600	SELMODRAFT_59528	38.5185	42.9752
Os08g0502600	SELMODRAFT_59529	38.5185	42.9752
Os08g0502600	SELMODRAFT_83487	27.4074	27.0073
Os08g0502700	SELMODRAFT_147375	68.408	68.5786
Os08g0502700	SELMODRAFT_228964	75.1244	75.3117
Os08g0502700	SELMODRAFT_267279	68.6567	68.8279
Os08g0502700	SELMODRAFT_448066	75.3731	75.5611
Os08g0502800	SELMODRAFT_176439	27.8325	33.0409
Os08g0502800	SELMODRAFT_419232	27.8325	35.3125
Os08g0503200	SELMODRAFT_100702	35.347	38.8967
Os08g0503200	SELMODRAFT_118548	34.8329	38.3853
Os08g0503700	SELMODRAFT_121598	36.6788	43.9825
Os08g0503700	SELMODRAFT_123615	36.6788	43.9825
Os08g0503700	SELMODRAFT_146060	37.9562	43.7895
Os08g0503800	SELMODRAFT_168165	39.5872	42.6263
Os08g0504000	SELMODRAFT_36986	32.1918	82.4561
Os08g0504000	SELMODRAFT_36987	32.1918	82.4561
Os08g0504000	SELMODRAFT_57106	30.3653	88.0795
Os08g0504000	SELMODRAFT_57114	30.3653	88.0795
Os08g0504400	SELMODRAFT_413380	14.1274	26.9841
Os08g0504400	SELMODRAFT_413384	12.4654	14.1066
Os08g0504500	SELMODRAFT_48330	48.1481	63.9344
Os08g0504500	SELMODRAFT_49175	48.1481	63.9344
Os08g0504500	SELMODRAFT_68404	48.1481	63.9344
Os08g0504600	SELMODRAFT_410730	25.8772	22.9572
Os08g0504600	SELMODRAFT_449095	25.731	22.7684
Os08g0504800	SELMODRAFT_102667	37.1158	34.5055
Os08g0504800	SELMODRAFT_106784	36.8794	34.3612
Os08g0504800	SELMODRAFT_116886	35.9338	39.6867
Os08g0504800	SELMODRAFT_22946	36.1702	44.6064
Os08g0505001	SELMODRAFT_49735	34.3434	47.2222
Os08g0505001	SELMODRAFT_59756	34.3434	47.2222
Os08g0505200	SELMODRAFT_120004	21.2518	43.0678
Os08g0505200	SELMODRAFT_410939	30.4221	27.9412
Os08g0505300	SELMODRAFT_138327	74.2424	40.8333
Os08g0505300	SELMODRAFT_268515	74.2424	40.8333
Os08g0506000	SELMODRAFT_130412	34.4615	39.8577
Os08g0506000	SELMODRAFT_134173	33.8462	38.7324
Os08g0506400	SELMODRAFT_127443	33.3333	31.9242
Os08g0506400	SELMODRAFT_41472	33.0289	30.5634
Os08g0506400	SELMODRAFT_41473	33.1811	30.7042
Os08g0506400	SELMODRAFT_80116	33.79	32.8889
Os08g0506500	SELMODRAFT_47811	32.7869	50.9554
Os08g0506500	SELMODRAFT_67834	32.7869	50.9554
Os08g0506700	SELMODRAFT_28264	14.787	69.4118
Os08g0506700	SELMODRAFT_402301	25.3133	15.8307
Os08g0506700	SELMODRAFT_443113	25.3133	19.7266
Os08g0506700	SELMODRAFT_86848	14.0351	50.9091
Os08g0508100	SELMODRAFT_418622	11.4428	13.3205
Os08g0508100	SELMODRAFT_427167	12.272	14.6245
Os08g0508500	SELMODRAFT_147465	34.4488	45.8115
Os08g0508500	SELMODRAFT_75959	34.252	45.5497
Os08g0508600	SELMODRAFT_117422	34.8485	37.7049
Os08g0508600	SELMODRAFT_167630	34.8485	37.7049
Os08g0508700	SELMODRAFT_16064	23.748	59.0361
Os08g0508700	SELMODRAFT_16065	23.748	59.0361
Os08g0508800	SELMODRAFT_168576	39.3939	39.8686
Os08g0508800	SELMODRAFT_437605	40.1515	26.4622
Os08g0509100	SELMODRAFT_168576	39.2136	40.4162
Os08g0509100	SELMODRAFT_437605	39.9575	26.8188
Os08g0509200	SELMODRAFT_127964	49.0982	49.5951
Os08g0509200	SELMODRAFT_135249	43.487	45.1143
Os08g0509200	SELMODRAFT_135673	42.8858	44.7699
Os08g0509200	SELMODRAFT_153534	50.1002	49.9002
Os08g0509200	SELMODRAFT_183841	49.8998	50.2016
Os08g0509200	SELMODRAFT_88863	43.6874	45.3222
Os08g0509400	SELMODRAFT_127964	46.6	47.166
Os08g0509400	SELMODRAFT_135249	44.4	46.1538
Os08g0509400	SELMODRAFT_135673	43.4	45.3975
Os08g0509400	SELMODRAFT_153534	47.4	47.3054
Os08g0509400	SELMODRAFT_183841	47.4	47.7823
Os08g0509400	SELMODRAFT_88863	44.2	45.9459
Os08g0509500	SELMODRAFT_413964	34.0081	27.3616
Os08g0509600	SELMODRAFT_28597	12.7098	65.4321
Os08g0509600	SELMODRAFT_79699	12.9496	62.069
Os08g0510400	SELMODRAFT_101607	50	51.0791
Os08g0510400	SELMODRAFT_80357	48.5915	50.1818
Os08g0510400	SELMODRAFT_80710	38.3803	49.3213
Os08g0510700	SELMODRAFT_437976	20.1515	12.8751
Os08g0510700	SELMODRAFT_439005	19.2424	12.1764
Os08g0510800	SELMODRAFT_423402	24.8677	20.614
Os08g0510800	SELMODRAFT_441776	25.3968	21.4286
Os08g0510900	SELMODRAFT_438111	15.1133	15.873
Os08g0510900	SELMODRAFT_438207	15.6171	16.3588
Os08g0511200	SELMODRAFT_104940	29.683	54.2105
Os08g0511200	SELMODRAFT_125472	31.9885	58.7302
Os08g0511200	SELMODRAFT_67245	28.8184	59.5238
Os08g0511200	SELMODRAFT_71303	28.8184	59.5238
Os08g0511500	SELMODRAFT_126710	22.7723	8.21429
Os08g0511500	SELMODRAFT_134995	22.7723	8.21429
Os08g0511700	SELMODRAFT_136615	22.1254	51.8367
Os08g0511700	SELMODRAFT_142486	24.216	46.4883
Os08g0511800	SELMODRAFT_231841	88.0342	88.0342
Os08g0511800	SELMODRAFT_80524	88.0342	88.0342
Os08g0511900	SELMODRAFT_120255	63.6086	46.4286
Os08g0511900	SELMODRAFT_406809	62.9969	45.4746
Os08g0512300	SELMODRAFT_145221	65.5172	67.6375
Os08g0512300	SELMODRAFT_269919	66.4577	68.6084
Os08g0512400	SELMODRAFT_36429	32.4859	61.828
Os08g0512400	SELMODRAFT_36449	32.4859	61.828
Os08g0512400	SELMODRAFT_410086	45.1977	46.6472
Os08g0512400	SELMODRAFT_442286	47.4576	41.2776
Os08g0512500	SELMODRAFT_448162	34.7107	38.009
Os08g0512700	SELMODRAFT_177513	64.6681	54.5126
Os08g0512700	SELMODRAFT_272011	64.454	54.3321
Os08g0513000	SELMODRAFT_12808	50	23.0366
Os08g0513000	SELMODRAFT_185987	42.6136	19.9468
Os08g0513000	SELMODRAFT_426688	50	21.8362
Os08g0513000	SELMODRAFT_429646	30.6818	11.2971
Os08g0513000	SELMODRAFT_451287	25.5682	15.4639
Os08g0513300	SELMODRAFT_402283	19.0231	37
Os08g0513700	SELMODRAFT_437670	33.5125	19.9573
Os08g0513700	SELMODRAFT_445524	33.3333	19.9571
Os08g0515700	SELMODRAFT_424121	27.3234	25.3886
Os08g0515700	SELMODRAFT_446541	27.3234	25.3886
Os08g0515800	SELMODRAFT_151682	39.9399	38.4393
Os08g0515800	SELMODRAFT_83040	39.9399	38.4393
Os08g0515900	SELMODRAFT_119444	53.5593	46.7456
Os08g0515900	SELMODRAFT_74610	52.8814	46.1538
Os08g0516900	SELMODRAFT_417317	22.2222	27.7512
Os08g0516900	SELMODRAFT_441738	22.6054	28.2297
Os08g0517100	SELMODRAFT_49270	24.2105	24.7312
Os08g0517100	SELMODRAFT_59642	24.2105	24.7312
Os08g0517200	SELMODRAFT_118764	55.1257	29.7495
Os08g0517200	SELMODRAFT_451372	60.9284	28.5068
Os08g0517200	SELMODRAFT_451597	54.9323	26.5669
Os08g0517200	SELMODRAFT_451600	60.9284	29.2751
Os08g0517300	SELMODRAFT_130620	37.8671	50
Os08g0517300	SELMODRAFT_90313	37.8671	50.1022
Os08g0517500	SELMODRAFT_77203	51.2129	71.9697
Os08g0517500	SELMODRAFT_83236	51.2129	71.9697
Os08g0517600	SELMODRAFT_410320	46.473	46.473
Os08g0517600	SELMODRAFT_94369	45.6432	41.1985
Os08g0517700	SELMODRAFT_132010	36.3171	37.3684
Os08g0517700	SELMODRAFT_450423	36.3171	37.3684
Os08g0517900	SELMODRAFT_18765	43.0657	67.8161
Os08g0517900	SELMODRAFT_18767	43.0657	67.8161
Os08g0518100	SELMODRAFT_403640	33.2134	36.0208
Os08g0518100	SELMODRAFT_441343	32.8537	35.6307
Os08g0518800	SELMODRAFT_234686	31.4917	17.2205
Os08g0518800	SELMODRAFT_236715	31.4917	18.9369
Os08g0518800	SELMODRAFT_92194	31.4917	17.2727
Os08g0518900	SELMODRAFT_234686	33.0159	31.4199
Os08g0518900	SELMODRAFT_236715	28.5714	29.9003
Os08g0518900	SELMODRAFT_92194	32.6984	31.2121
Os08g0519100	SELMODRAFT_100820	47.0472	40.9247
Os08g0519100	SELMODRAFT_115895	41.1417	35.2445
Os08g0519100	SELMODRAFT_115915	47.2441	41.5225
Os08g0519100	SELMODRAFT_115966	47.2441	42.8571
Os08g0519100	SELMODRAFT_115992	40.748	35.6282
Os08g0519100	SELMODRAFT_134896	41.7323	35.4515
Os08g0519100	SELMODRAFT_137111	47.6378	41.6523
Os08g0519100	SELMODRAFT_236475	46.6535	42.246
Os08g0519100	SELMODRAFT_429865	39.5669	35.0174
Os08g0519100	SELMODRAFT_430460	38.189	35.7274
Os08g0519100	SELMODRAFT_77373	46.6535	41.3613
Os08g0519100	SELMODRAFT_91192	47.0472	40.9247
Os08g0519100	SELMODRAFT_94694	46.063	40.9807
Os08g0519300	SELMODRAFT_234686	38.1503	19.9396
Os08g0519300	SELMODRAFT_236715	32.3699	18.6047
Os08g0519300	SELMODRAFT_92194	38.1503	20
Os08g0519400	SELMODRAFT_405791	25.6637	28.8557
Os08g0519400	SELMODRAFT_430273	21.4602	28.6982
Os08g0519400	SELMODRAFT_430276	19.0265	25.2941
Os08g0519400	SELMODRAFT_438826	27.8761	28
Os08g0519400	SELMODRAFT_448649	28.0973	28.6036
Os08g0520100	SELMODRAFT_121195	27.1579	36.338
Os08g0520100	SELMODRAFT_123269	27.1579	36.338
Os08g0520200	SELMODRAFT_116308	31.5522	34.6369
Os08g0520200	SELMODRAFT_85839	31.5522	34.6369
Os08g0520300	SELMODRAFT_44478	54.5861	57.4118
Os08g0520300	SELMODRAFT_64568	54.5861	57.4118
Os08g0520400	SELMODRAFT_405709	26.824	30.5623
Os08g0520400	SELMODRAFT_54811	25.7511	31.9149
Os08g0520550	SELMODRAFT_179736	41.2873	31.9175
Os08g0520550	SELMODRAFT_181404	44.27	29.4363
Os08g0520550	SELMODRAFT_182255	43.956	29.1363
Os08g0520550	SELMODRAFT_451392	41.4443	32.0388
Os08g0520550	SELMODRAFT_451395	40.8163	31.1377
Os08g0520550	SELMODRAFT_451397	40.6593	31.3559
Os08g0520900	SELMODRAFT_119098	67.8621	66.6667
Os08g0520900	SELMODRAFT_75877	67.8621	66.6667
Os08g0521000	SELMODRAFT_101278	32.8	34.7458
Os08g0521000	SELMODRAFT_132501	32	36.5297
Os08g0521000	SELMODRAFT_228264	40.4	44.4934
Os08g0521000	SELMODRAFT_272166	40.8	44.9339
Os08g0521400	SELMODRAFT_153690	31.1239	37.2414
Os08g0521400	SELMODRAFT_29435	12.1037	49.4118
Os08g0521800	SELMODRAFT_411641	29.2308	23.0303
Os08g0521800	SELMODRAFT_429500	29.6154	35.6481
Os08g0522400	SELMODRAFT_169019	32.9268	58.0645
Os08g0522400	SELMODRAFT_74674	42.378	60.9649
Os08g0522500	SELMODRAFT_227948	45.2532	48.8055
